/tmp/martin-bench/seed-23/bitwidth-16-degree-13-seed-23-multiplication-reduced-native-encoding.smt2	unsat	0.26	TO	60.01	NEEDS_ALGEBRA
/tmp/martin-bench/seed-23/bitwidth-16-degree-23-seed-23-correctness-original-native-encoding-vs-reduced-native-encoding.smt2	unsat	0.34	TO	60.01	NEEDS_ALGEBRA
/tmp/martin-bench/seed-23/bitwidth-32-degree-27-seed-23-correctness-original-native-encoding-vs-reduced-native-encoding.smt2	unsat	2.53	TO	60.06	NEEDS_ALGEBRA
/tmp/martin-bench/seed-23/bitwidth-32-degree-19-seed-23-multiplication-reduced-native-encoding.smt2	unsat	3.10	TO	60.07	NEEDS_ALGEBRA
