config,benchmark,type,solver,run,vars,clauses,solver_time_s,total_time_s,result,xor_constraints
rani_minisat,carry_save_equiv_8,smt2,minisat2,1,72,,1.7478e-05,1.7478e-05,UNSAT,
rani_minisat,carry_save_equiv_8,smt2,minisat2,2,72,,1.4859e-05,1.4859e-05,UNSAT,
rani_minisat,mul_by_shift_add_16,smt2,minisat2,1,123,,1.7952e-05,1.7952e-05,UNSAT,
rani_minisat,mul_by_shift_add_16,smt2,minisat2,2,123,,1.8161e-05,1.8161e-05,UNSAT,
rani_minisat,mul_by_shift_add_32,smt2,minisat2,1,184,,1.7291e-05,1.7291e-05,UNSAT,
rani_minisat,mul_by_shift_add_32,smt2,minisat2,2,184,,1.5486e-05,1.5486e-05,UNSAT,
rani_minisat,signed_overflow_32,smt2,minisat2,1,225,,1.6262e-05,1.6262e-05,SAT,
rani_minisat,signed_overflow_32,smt2,minisat2,2,225,,1.5391e-05,1.5391e-05,SAT,
rani_minisat,sub_as_add_32,smt2,minisat2,1,288,,1.5811e-05,1.5811e-05,UNSAT,
rani_minisat,sub_as_add_32,smt2,minisat2,2,288,,1.8031e-05,1.8031e-05,UNSAT,
rani_minisat,sub_self_32,smt2,minisat2,1,97,,1.5221e-05,1.5221e-05,UNSAT,
rani_minisat,sub_self_32,smt2,minisat2,2,97,,1.759e-05,1.759e-05,UNSAT,
rani_minisat,unsigned_no_overflow_small_16,smt2,minisat2,1,113,,1.8049e-05,1.8049e-05,UNSAT,
rani_minisat,unsigned_no_overflow_small_16,smt2,minisat2,2,113,,1.7509e-05,1.7509e-05,UNSAT,
rani_minisat,unsigned_overflow_16,smt2,minisat2,1,113,,1.5662e-05,1.5662e-05,SAT,
rani_minisat,unsigned_overflow_16,smt2,minisat2,2,113,,1.5293e-05,1.5293e-05,SAT,
