config,benchmark,type,solver,run,vars,clauses,solver_time_s,total_time_s,result,xor_constraints
pc_xg_full,mul_by_shift_add_16,smt2,cadical,2,123,,1.7188e-05,1.7188e-05,UNSAT,
pc_xg_full,mul_by_shift_add_32,smt2,cadical,1,184,,1.8179e-05,1.8179e-05,UNSAT,
pc_xg_full,mul_by_shift_add_32,smt2,cadical,2,184,,1.9243e-05,1.9243e-05,UNSAT,
pc_xg_full,signed_overflow_32,smt2,cadical,1,225,,1.6676e-05,1.6676e-05,SAT,
pc_xg_full,signed_overflow_32,smt2,cadical,2,225,,1.5946e-05,1.5946e-05,SAT,
pc_xg_full,sub_as_add_32,smt2,cadical,1,288,,1.8901e-05,1.8901e-05,UNSAT,
pc_xg_full,sub_as_add_32,smt2,cadical,2,288,,1.6001e-05,1.6001e-05,UNSAT,
pc_xg_full,sub_self_32,smt2,cadical,1,97,,1.7115e-05,1.7115e-05,UNSAT,
pc_xg_full,sub_self_32,smt2,cadical,2,97,,1.846e-05,1.846e-05,UNSAT,
pc_xg_full,unsigned_no_overflow_small_16,smt2,cadical,1,113,,1.7023e-05,1.7023e-05,UNSAT,
pc_xg_full,unsigned_no_overflow_small_16,smt2,cadical,2,113,,1.7881e-05,1.7881e-05,UNSAT,
pc_xg_full,unsigned_overflow_16,smt2,cadical,1,113,,1.5251e-05,1.5251e-05,SAT,
pc_xg_full,unsigned_overflow_16,smt2,cadical,2,113,,1.7364e-05,1.7364e-05,SAT,
