config,benchmark,type,solver,run,vars,clauses,solver_time_s,total_time_s,result,xor_constraints
pc,mul_by_shift_add_32,smt2,cadical,2,184,,1.5535e-05,1.5535e-05,UNSAT,
pc,signed_overflow_32,smt2,cadical,1,225,,1.8197e-05,1.8197e-05,SAT,
pc,signed_overflow_32,smt2,cadical,2,225,,1.6412e-05,1.6412e-05,SAT,
pc,sub_as_add_32,smt2,cadical,1,288,,1.7594e-05,1.7594e-05,UNSAT,
pc,sub_as_add_32,smt2,cadical,2,288,,1.5851e-05,1.5851e-05,UNSAT,
pc,sub_self_32,smt2,cadical,1,97,,1.6717e-05,1.6717e-05,UNSAT,
pc,sub_self_32,smt2,cadical,2,97,,1.6926e-05,1.6926e-05,UNSAT,
pc,unsigned_no_overflow_small_16,smt2,cadical,1,113,,1.5147e-05,1.5147e-05,UNSAT,
pc,unsigned_no_overflow_small_16,smt2,cadical,2,113,,1.6013e-05,1.6013e-05,UNSAT,
pc,unsigned_overflow_16,smt2,cadical,1,113,,1.6248e-05,1.6248e-05,SAT,
pc,unsigned_overflow_16,smt2,cadical,2,113,,1.7621e-05,1.7621e-05,SAT,
