config,benchmark,type,solver,run,vars,clauses,solver_time_s,total_time_s,result,xor_constraints
pc,add_sat_200,c,cadical,1,,204605,0.00821692,0.00858254,SAT,
pc,add_sat_200,c,cadical,2,,204605,0.00822065,0.00858537,SAT,
pc,add_sat_2000,c,cadical,1,,2046005,0.134874,0.13922,SAT,
pc,add_sat_2000,c,cadical,2,,2046005,0.132691,0.137082,SAT,
pc,add_unsat_200,c,cadical,1,,271404,5.65084,5.75872,UNSAT,
pc,add_unsat_200,c,cadical,2,,271404,5.61544,5.72274,UNSAT,
pc,chain_sat_500,c,cadical,1,,2019509,0.0679016,0.0709702,SAT,
pc,chain_sat_500,c,cadical,2,,2019509,0.0671607,0.0701541,SAT,
pc,equiv_unsat_100,c,cadical,1,,125403,7.83478,7.88862,UNSAT,
pc,equiv_unsat_100,c,cadical,2,,125403,7.7502,7.8037,UNSAT,
pc,incr_sat_5000,c,cadical,1,,1125003,0.0602587,0.659595,SAT,
pc,incr_sat_5000,c,cadical,2,,1125003,0.060932,0.656975,SAT,
pc,mixed_sat_500,c,cadical,1,,1314009,1.35633,1.35967,SAT,
pc,mixed_sat_500,c,cadical,2,,1314009,1.35801,1.36137,SAT,
pc,narrow_sat_10000,c,cadical,1,,2660004,2.5422e-05,0.00473649,UNSAT,
pc,narrow_sat_10000,c,cadical,2,,2660004,2.8301e-05,0.00465002,UNSAT,
pc,sub_sat_1000,c,cadical,1,,1494005,0.0340867,0.0381238,SAT,
pc,sub_sat_1000,c,cadical,2,,1494005,0.0344242,0.0385605,SAT,
pc,wide_sat_1000,c,cadical,1,,2047005,0.129501,0.1339,SAT,
pc,wide_sat_1000,c,cadical,2,,2047005,0.12988,0.134292,SAT,
pc,add_3operand_16,smt2,cadical,1,194,,T/O,T/O,UNSAT,
pc,add_3operand_16,smt2,cadical,2,194,,T/O,T/O,UNSAT,
pc,add_4operand_16,smt2,cadical,1,242,,T/O,T/O,UNSAT,
pc,add_4operand_16,smt2,cadical,2,242,,T/O,T/O,UNSAT,
pc,add_assoc_64,smt2,cadical,1,770,,T/O,T/O,UNSAT,
pc,add_assoc_64,smt2,cadical,2,770,,T/O,T/O,UNSAT,
pc,add_associative_32,smt2,cadical,1,386,,T/O,T/O,UNSAT,
pc,add_associative_32,smt2,cadical,2,386,,T/O,T/O,UNSAT,
pc,add_commutative_32,smt2,cadical,1,226,,T/O,T/O,UNSAT,
pc,add_commutative_32,smt2,cadical,2,226,,T/O,T/O,UNSAT,
pc,add_compare_16,smt2,cadical,1,96,,T/O,T/O,UNSAT,
pc,add_compare_16,smt2,cadical,2,96,,T/O,T/O,UNSAT,
pc,add_identity_32,smt2,cadical,1,33,,T/O,T/O,UNSAT,
pc,add_identity_32,smt2,cadical,2,33,,T/O,T/O,UNSAT,
pc,add_inverse_32,smt2,cadical,1,158,,T/O,T/O,UNSAT,
pc,add_inverse_32,smt2,cadical,2,158,,T/O,T/O,UNSAT,
pc,add_inverse_64,smt2,cadical,1,318,,T/O,T/O,UNSAT,
pc,add_inverse_64,smt2,cadical,2,318,,T/O,T/O,UNSAT,
pc,add_monotone_32,smt2,cadical,1,225,,T/O,T/O,UNSAT,
pc,add_monotone_32,smt2,cadical,2,225,,T/O,T/O,UNSAT,
pc,adder_chain_32,smt2,cadical,1,545,,T/O,T/O,UNSAT,
pc,adder_chain_32,smt2,cadical,2,545,,T/O,T/O,UNSAT,
pc,adder_equiv_16,smt2,cadical,1,194,,T/O,T/O,UNSAT,
pc,adder_equiv_16,smt2,cadical,2,194,,T/O,T/O,UNSAT,
pc,carry_chain_16,smt2,cadical,1,144,,T/O,T/O,UNSAT,
pc,carry_chain_16,smt2,cadical,2,144,,T/O,T/O,UNSAT,
pc,carry_chain_32,smt2,cadical,1,288,,T/O,T/O,UNSAT,
pc,carry_chain_32,smt2,cadical,2,288,,T/O,T/O,UNSAT,
pc,carry_chain_64,smt2,cadical,1,576,,T/O,T/O,UNSAT,
pc,carry_chain_64,smt2,cadical,2,576,,T/O,T/O,UNSAT,
pc,carry_propagation_32,smt2,cadical,1,194,,T/O,T/O,SAT,
pc,carry_propagation_32,smt2,cadical,2,194,,T/O,T/O,SAT,
pc,carry_save_equiv_8,smt2,cadical,1,72,,T/O,T/O,UNSAT,
pc,carry_save_equiv_8,smt2,cadical,2,72,,T/O,T/O,UNSAT,
pc,mul_by_shift_add_16,smt2,cadical,1,123,,T/O,T/O,UNSAT,
pc,mul_by_shift_add_16,smt2,cadical,2,123,,T/O,T/O,UNSAT,
pc,mul_by_shift_add_32,smt2,cadical,1,184,,T/O,T/O,UNSAT,
pc,mul_by_shift_add_32,smt2,cadical,2,184,,T/O,T/O,UNSAT,
pc,signed_overflow_32,smt2,cadical,1,225,,T/O,T/O,SAT,
pc,signed_overflow_32,smt2,cadical,2,225,,T/O,T/O,SAT,
pc,sub_as_add_32,smt2,cadical,1,288,,T/O,T/O,UNSAT,
pc,sub_as_add_32,smt2,cadical,2,288,,T/O,T/O,UNSAT,
pc,sub_self_32,smt2,cadical,1,97,,T/O,T/O,UNSAT,
pc,sub_self_32,smt2,cadical,2,97,,T/O,T/O,UNSAT,
pc,unsigned_no_overflow_small_16,smt2,cadical,1,113,,T/O,T/O,UNSAT,
pc,unsigned_no_overflow_small_16,smt2,cadical,2,113,,T/O,T/O,UNSAT,
pc,unsigned_overflow_16,smt2,cadical,1,113,,T/O,T/O,SAT,
pc,unsigned_overflow_16,smt2,cadical,2,113,,T/O,T/O,SAT,
