config,benchmark,type,solver,run,vars,clauses,solver_time_s,total_time_s,result,xor_constraints
lookahead,add_sat_200,c,cadical,1,,332205,0.0154209,0.0157312,SAT,
lookahead,add_sat_200,c,cadical,2,,332205,0.0154472,0.015734,SAT,
lookahead,add_sat_2000,c,cadical,1,,3322005,0.178665,0.18161,SAT,
lookahead,add_sat_2000,c,cadical,2,,3322005,0.179265,0.182192,SAT,
lookahead,add_unsat_200,c,cadical,1,,399004,14.8012,14.969,UNSAT,
lookahead,add_unsat_200,c,cadical,2,,399004,14.8575,15.0253,UNSAT,
lookahead,chain_sat_500,c,cadical,1,,3455009,0.0632229,0.0651733,SAT,
lookahead,chain_sat_500,c,cadical,2,,3455009,0.0635414,0.0655073,SAT,
lookahead,distrib_unsat_20,c,cadical,1,,1638070,5.63485,5.64165,SAT,
lookahead,distrib_unsat_20,c,cadical,2,,1638070,5.58535,5.59209,SAT,
lookahead,equiv_unsat_100,c,cadical,1,,189403,13.9516,14.033,UNSAT,
lookahead,equiv_unsat_100,c,cadical,2,,189403,14.2046,14.2865,UNSAT,
lookahead,incr_sat_5000,c,cadical,1,,1295003,0.0428715,0.738709,SAT,
lookahead,incr_sat_5000,c,cadical,2,,1295003,0.0425556,0.737865,SAT,
lookahead,mixed_sat_500,c,cadical,1,,1952009,1.40262,1.40555,SAT,
lookahead,mixed_sat_500,c,cadical,2,,1952009,1.40482,1.40771,SAT,
lookahead,narrow_sat_10000,c,cadical,1,,4880005,2.4098e-05,0.0063121,UNSAT,
lookahead,narrow_sat_10000,c,cadical,2,,4880005,2.5176e-05,0.00630474,UNSAT,
lookahead,overflow_sat_200,c,cadical,1,,1497306,0.0803676,0.0872264,SAT,
lookahead,overflow_sat_200,c,cadical,2,,1497306,0.0801598,0.0870479,SAT,
lookahead,sub_sat_1000,c,cadical,1,,2132005,0.0248144,0.0281091,SAT,
lookahead,sub_sat_1000,c,cadical,2,,2132005,0.0249508,0.0282077,SAT,
lookahead,wide_sat_1000,c,cadical,1,,3325005,0.172335,0.175242,SAT,
lookahead,wide_sat_1000,c,cadical,2,,3325005,0.173895,0.176803,SAT,
lookahead,add_3operand_16,smt2,cadical,1,146,,2.1082e-05,2.1082e-05,UNSAT,
lookahead,add_3operand_16,smt2,cadical,2,146,,1.911e-05,1.911e-05,UNSAT,
lookahead,add_4operand_16,smt2,cadical,1,182,,1.749e-05,1.749e-05,UNSAT,
lookahead,add_4operand_16,smt2,cadical,2,182,,1.8057e-05,1.8057e-05,UNSAT,
lookahead,add_assoc_64,smt2,cadical,1,530,,1.6943e-05,1.6943e-05,UNSAT,
lookahead,add_assoc_64,smt2,cadical,2,530,,1.7924e-05,1.7924e-05,UNSAT,
lookahead,add_associative_32,smt2,cadical,1,274,,1.7668e-05,1.7668e-05,UNSAT,
lookahead,add_associative_32,smt2,cadical,2,274,,1.7665e-05,1.7665e-05,UNSAT,
lookahead,add_commutative_32,smt2,cadical,1,170,,1.6496e-05,1.6496e-05,UNSAT,
lookahead,add_commutative_32,smt2,cadical,2,170,,1.363e-05,1.363e-05,UNSAT,
lookahead,add_compare_16,smt2,cadical,1,82,,1.9477e-05,1.9477e-05,UNSAT,
lookahead,add_compare_16,smt2,cadical,2,82,,1.6279e-05,1.6279e-05,UNSAT,
lookahead,add_identity_32,smt2,cadical,1,97,,1.8504e-05,1.8504e-05,UNSAT,
lookahead,add_identity_32,smt2,cadical,2,97,,1.6323e-05,1.6323e-05,UNSAT,
lookahead,add_inverse_32,smt2,cadical,1,132,,1.6114e-05,1.6114e-05,UNSAT,
lookahead,add_inverse_32,smt2,cadical,2,132,,1.8467e-05,1.8467e-05,UNSAT,
lookahead,add_inverse_64,smt2,cadical,1,260,,3.1433e-05,3.1433e-05,UNSAT,
lookahead,add_inverse_64,smt2,cadical,2,260,,1.8177e-05,1.8177e-05,UNSAT,
lookahead,add_monotone_32,smt2,cadical,1,197,,1.7104e-05,1.7104e-05,UNSAT,
lookahead,add_monotone_32,smt2,cadical,2,197,,1.7382e-05,1.7382e-05,UNSAT,
lookahead,adder_chain_32,smt2,cadical,1,406,,1.8908e-05,1.8908e-05,UNSAT,
lookahead,adder_chain_32,smt2,cadical,2,406,,1.7141e-05,1.7141e-05,UNSAT,
lookahead,adder_equiv_16,smt2,cadical,1,146,,1.8913e-05,1.8913e-05,UNSAT,
lookahead,adder_equiv_16,smt2,cadical,2,146,,1.6381e-05,1.6381e-05,UNSAT,
lookahead,carry_chain_16,smt2,cadical,1,121,,1.5466e-05,1.5466e-05,UNSAT,
lookahead,carry_chain_16,smt2,cadical,2,121,,1.611e-05,1.611e-05,UNSAT,
lookahead,carry_chain_32,smt2,cadical,1,233,,1.8258e-05,1.8258e-05,UNSAT,
lookahead,carry_chain_32,smt2,cadical,2,233,,1.5449e-05,1.5449e-05,UNSAT,
lookahead,carry_chain_64,smt2,cadical,1,457,,1.448e-05,1.448e-05,UNSAT,
lookahead,carry_chain_64,smt2,cadical,2,457,,1.6249e-05,1.6249e-05,UNSAT,
lookahead,carry_propagation_32,smt2,cadical,1,166,,1.6933e-05,1.6933e-05,SAT,
lookahead,carry_propagation_32,smt2,cadical,2,166,,1.7286e-05,1.7286e-05,SAT,
lookahead,carry_save_equiv_8,smt2,cadical,1,65,,1.809e-05,1.809e-05,UNSAT,
lookahead,carry_save_equiv_8,smt2,cadical,2,65,,1.53e-05,1.53e-05,UNSAT,
lookahead,mul_by_shift_add_16,smt2,cadical,1,91,,1.7913e-05,1.7913e-05,UNSAT,
lookahead,mul_by_shift_add_16,smt2,cadical,2,91,,1.7453e-05,1.7453e-05,UNSAT,
lookahead,mul_by_shift_add_32,smt2,cadical,1,135,,1.4307e-05,1.4307e-05,UNSAT,
lookahead,mul_by_shift_add_32,smt2,cadical,2,135,,1.4488e-05,1.4488e-05,UNSAT,
lookahead,signed_overflow_32,smt2,cadical,1,197,,2.0648e-05,2.0648e-05,SAT,
lookahead,signed_overflow_32,smt2,cadical,2,197,,1.5769e-05,1.5769e-05,SAT,
lookahead,sub_as_add_32,smt2,cadical,1,232,,1.5288e-05,1.5288e-05,UNSAT,
lookahead,sub_as_add_32,smt2,cadical,2,232,,1.8778e-05,1.8778e-05,UNSAT,
lookahead,sub_self_32,smt2,cadical,1,70,,1.7238e-05,1.7238e-05,UNSAT,
lookahead,sub_self_32,smt2,cadical,2,70,,1.746e-05,1.746e-05,UNSAT,
lookahead,unsigned_no_overflow_small_16,smt2,cadical,1,101,,2.1485e-05,2.1485e-05,UNSAT,
lookahead,unsigned_no_overflow_small_16,smt2,cadical,2,101,,1.5916e-05,1.5916e-05,UNSAT,
lookahead,unsigned_overflow_16,smt2,cadical,1,101,,1.5765e-05,1.5765e-05,SAT,
lookahead,unsigned_overflow_16,smt2,cadical,2,101,,3.4275e-05,3.4275e-05,SAT,
