# Multiplication encoding benchmark results
# Date: 2026-04-24T15:15:49+00:00
# Machine: Intel(R) Xeon(R) Platinum 8124M CPU @ 3.00GHz
# Memory: 68Gi
# OS: Ubuntu 24.04.4 LTS
# GCC: gcc (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0
# CBMC: 6.8.0 (cbmc-6.8.0-266-g9798635ab3-dirty)
# Runs: 3 (median), Timeout: 120s, Memlimit: 5GB, Jobs: 8
# Solvers: CaDiCaL 3.0.0, MiniSat 2.2.1, CryptoMiniSat 5.11.21
# Mul encodings: shift-add dadda comba comba-cs
# Adder encodings: ripple brent-kung g-only
# MergeSat: available (cbmc)
# MergeSat: available (smt2_solver)
#
smt2	cadical	comba	brent-kung	add_chain_16	.917881
smt2	cadical	comba	g-only	add_chain_16	.180585
smt2	cadical	comba	ripple	add_chain_16	.180758
smt2	cadical	comba-cs	brent-kung	add_chain_16	.918712
smt2	cadical	comba-cs	g-only	add_chain_16	.180620
smt2	cadical	comba-cs	ripple	add_chain_16	.180469
smt2	cadical	dadda	brent-kung	add_chain_16	.919819
smt2	cadical	dadda	g-only	add_chain_16	.181071
smt2	cadical	dadda	ripple	add_chain_16	.180508
smt2	cadical	shift-add	brent-kung	add_chain_16	.919309
smt2	cadical	shift-add	g-only	add_chain_16	.180198
smt2	cadical	shift-add	ripple	add_chain_16	.179933
smt2	cryptominisat	comba	brent-kung	add_chain_16	4.920228
smt2	cryptominisat	comba	g-only	add_chain_16	.559364
smt2	cryptominisat	comba	ripple	add_chain_16	.560267
smt2	cryptominisat	comba-cs	brent-kung	add_chain_16	4.865949
smt2	cryptominisat	comba-cs	g-only	add_chain_16	.561022
smt2	cryptominisat	comba-cs	ripple	add_chain_16	.557985
smt2	cryptominisat	dadda	brent-kung	add_chain_16	4.904925
smt2	cryptominisat	dadda	g-only	add_chain_16	.559362
smt2	cryptominisat	dadda	ripple	add_chain_16	.559247
smt2	cryptominisat	shift-add	brent-kung	add_chain_16	4.922324
smt2	cryptominisat	shift-add	g-only	add_chain_16	.558376
smt2	cryptominisat	shift-add	ripple	add_chain_16	.558509
smt2	mergesat	comba	brent-kung	add_chain_16	1.807798
smt2	mergesat	comba	g-only	add_chain_16	.391794
smt2	mergesat	comba	ripple	add_chain_16	.392137
smt2	mergesat	comba-cs	brent-kung	add_chain_16	1.802759
smt2	mergesat	comba-cs	g-only	add_chain_16	.392371
smt2	mergesat	comba-cs	ripple	add_chain_16	.391526
smt2	mergesat	dadda	brent-kung	add_chain_16	1.805784
smt2	mergesat	dadda	g-only	add_chain_16	.393009
smt2	mergesat	dadda	ripple	add_chain_16	.391897
smt2	mergesat	shift-add	brent-kung	add_chain_16	1.802043
smt2	mergesat	shift-add	g-only	add_chain_16	.391397
smt2	mergesat	shift-add	ripple	add_chain_16	.392680
smt2	minisat	comba	brent-kung	add_chain_16	2.625863
smt2	minisat	comba	g-only	add_chain_16	.356604
smt2	minisat	comba	ripple	add_chain_16	.356482
smt2	minisat	comba-cs	brent-kung	add_chain_16	2.625407
smt2	minisat	comba-cs	g-only	add_chain_16	.356504
smt2	minisat	comba-cs	ripple	add_chain_16	.356240
smt2	minisat	dadda	brent-kung	add_chain_16	2.626796
smt2	minisat	dadda	g-only	add_chain_16	.357363
smt2	minisat	dadda	ripple	add_chain_16	.356152
smt2	minisat	shift-add	brent-kung	add_chain_16	2.625665
smt2	minisat	shift-add	g-only	add_chain_16	.356359
smt2	minisat	shift-add	ripple	add_chain_16	.356575
smt2	cadical	comba	brent-kung	add_chain_32	1.699736
smt2	cadical	comba	g-only	add_chain_32	.327403
smt2	cadical	comba	ripple	add_chain_32	.326935
smt2	cadical	comba-cs	brent-kung	add_chain_32	1.706104
smt2	cadical	comba-cs	g-only	add_chain_32	.329025
smt2	cadical	comba-cs	ripple	add_chain_32	.326939
smt2	cadical	dadda	brent-kung	add_chain_32	1.702930
smt2	cadical	dadda	g-only	add_chain_32	.326359
smt2	cadical	dadda	ripple	add_chain_32	.326147
smt2	cadical	shift-add	brent-kung	add_chain_32	1.701673
smt2	cadical	shift-add	g-only	add_chain_32	.325856
smt2	cadical	shift-add	ripple	add_chain_32	.326570
smt2	cryptominisat	comba	brent-kung	add_chain_32	11.343282
smt2	cryptominisat	comba	g-only	add_chain_32	1.931352
smt2	cryptominisat	comba	ripple	add_chain_32	1.904709
smt2	cryptominisat	comba-cs	brent-kung	add_chain_32	11.796027
smt2	cryptominisat	comba-cs	g-only	add_chain_32	1.951377
smt2	cryptominisat	comba-cs	ripple	add_chain_32	1.935613
smt2	cryptominisat	dadda	brent-kung	add_chain_32	11.342048
smt2	cryptominisat	dadda	g-only	add_chain_32	1.896664
smt2	cryptominisat	dadda	ripple	add_chain_32	1.894630
smt2	cryptominisat	shift-add	brent-kung	add_chain_32	11.367359
smt2	cryptominisat	shift-add	g-only	add_chain_32	1.891487
smt2	cryptominisat	shift-add	ripple	add_chain_32	1.925947
smt2	mergesat	comba	brent-kung	add_chain_32	3.293704
smt2	mergesat	comba	g-only	add_chain_32	.773339
smt2	mergesat	comba	ripple	add_chain_32	.769515
smt2	mergesat	comba-cs	brent-kung	add_chain_32	3.328243
smt2	mergesat	comba-cs	g-only	add_chain_32	.771818
smt2	mergesat	comba-cs	ripple	add_chain_32	.772253
smt2	mergesat	dadda	brent-kung	add_chain_32	3.270994
smt2	mergesat	dadda	g-only	add_chain_32	.767497
smt2	mergesat	dadda	ripple	add_chain_32	.765036
smt2	mergesat	shift-add	brent-kung	add_chain_32	3.296079
smt2	mergesat	shift-add	g-only	add_chain_32	.765134
smt2	mergesat	shift-add	ripple	add_chain_32	.768191
smt2	minisat	comba	brent-kung	add_chain_32	10.180804
smt2	minisat	comba	g-only	add_chain_32	3.017867
smt2	minisat	comba	ripple	add_chain_32	3.021259
smt2	minisat	comba-cs	brent-kung	add_chain_32	10.189503
smt2	minisat	comba-cs	g-only	add_chain_32	3.022031
smt2	minisat	comba-cs	ripple	add_chain_32	3.015875
smt2	minisat	dadda	brent-kung	add_chain_32	10.214466
smt2	minisat	dadda	g-only	add_chain_32	3.016035
smt2	minisat	dadda	ripple	add_chain_32	3.012168
smt2	minisat	shift-add	brent-kung	add_chain_32	10.181003
smt2	minisat	shift-add	g-only	add_chain_32	3.012067
smt2	minisat	shift-add	ripple	add_chain_32	3.018378
smt2	cadical	comba	brent-kung	add_overflow_16	T/O
smt2	cadical	comba	g-only	add_overflow_16	.008148
smt2	cadical	comba	ripple	add_overflow_16	.008250
smt2	cadical	comba-cs	brent-kung	add_overflow_16	T/O
smt2	cadical	comba-cs	g-only	add_overflow_16	.008158
smt2	cadical	comba-cs	ripple	add_overflow_16	.008014
smt2	cadical	dadda	brent-kung	add_overflow_16	T/O
smt2	cadical	dadda	g-only	add_overflow_16	.008276
smt2	cadical	dadda	ripple	add_overflow_16	.008008
smt2	cadical	shift-add	brent-kung	add_overflow_16	T/O
smt2	cadical	shift-add	g-only	add_overflow_16	.008203
smt2	cadical	shift-add	ripple	add_overflow_16	.008357
smt2	cryptominisat	comba	brent-kung	add_overflow_16	T/O
smt2	cryptominisat	comba	g-only	add_overflow_16	.009109
smt2	cryptominisat	comba	ripple	add_overflow_16	.009120
smt2	cryptominisat	comba-cs	brent-kung	add_overflow_16	T/O
smt2	cryptominisat	comba-cs	g-only	add_overflow_16	.009081
smt2	cryptominisat	comba-cs	ripple	add_overflow_16	.009221
smt2	cryptominisat	dadda	brent-kung	add_overflow_16	T/O
smt2	cryptominisat	dadda	g-only	add_overflow_16	.009048
smt2	cryptominisat	dadda	ripple	add_overflow_16	.009026
smt2	cryptominisat	shift-add	brent-kung	add_overflow_16	T/O
smt2	cryptominisat	shift-add	g-only	add_overflow_16	.009307
smt2	cryptominisat	shift-add	ripple	add_overflow_16	.009190
smt2	mergesat	comba	brent-kung	add_overflow_16	T/O
smt2	mergesat	comba	g-only	add_overflow_16	.009906
smt2	mergesat	comba	ripple	add_overflow_16	.009560
smt2	mergesat	comba-cs	brent-kung	add_overflow_16	T/O
smt2	mergesat	comba-cs	g-only	add_overflow_16	.009570
smt2	mergesat	comba-cs	ripple	add_overflow_16	.009616
smt2	mergesat	dadda	brent-kung	add_overflow_16	T/O
smt2	mergesat	dadda	g-only	add_overflow_16	.009622
smt2	mergesat	dadda	ripple	add_overflow_16	.009664
smt2	mergesat	shift-add	brent-kung	add_overflow_16	T/O
