# Multiplication encoding benchmark results
# Date: 2026-04-27T16:05:34+00:00
# Machine: Intel(R) Xeon(R) Platinum 8124M CPU @ 3.00GHz
# Memory: 68Gi
# OS: Ubuntu 24.04.4 LTS
# GCC: gcc (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0
# CBMC: 6.8.0 (cbmc-6.8.0-302-g0f31443ad1-dirty)
# Runs: 3 (median), Timeout: 120s, Memlimit: 5GB, Jobs: 8
# Solvers: CaDiCaL 3.0.0, MiniSat 2.2.1, CryptoMiniSat 5.11.21
# Mul encodings: shift-add dadda comba comba-cs
# Adder encodings: ripple brent-kung g-only
# MergeSat: available (cbmc)
# MergeSat: available (smt2_solver)
#
suite	solver	mul_enc	adder_enc	benchmark	time
smt2	cryptominisat	dadda	ripple	assoc_8	T/O
smt2	cryptominisat	shift-add	brent-kung	assoc_8	89.444293
smt2	cryptominisat	shift-add	g-only	assoc_8	89.422411
smt2	cryptominisat	shift-add	ripple	assoc_8	89.344430
smt2	mergesat	comba	brent-kung	assoc_8	T/O
smt2	mergesat	comba	g-only	assoc_8	T/O
smt2	mergesat	comba	ripple	assoc_8	T/O
smt2	mergesat	comba-cs	brent-kung	assoc_8	103.753133
smt2	mergesat	comba-cs	g-only	assoc_8	103.748326
smt2	mergesat	comba-cs	ripple	assoc_8	103.801543
smt2	mergesat	dadda	brent-kung	assoc_8	T/O
smt2	mergesat	dadda	g-only	assoc_8	T/O
smt2	mergesat	dadda	ripple	assoc_8	T/O
smt2	mergesat	shift-add	brent-kung	assoc_8	104.509313
smt2	mergesat	shift-add	g-only	assoc_8	104.124155
smt2	mergesat	shift-add	ripple	assoc_8	103.954261
smt2	minisat	comba	brent-kung	assoc_8	T/O
smt2	minisat	comba	g-only	assoc_8	.010459
smt2	minisat	comba	ripple	assoc_8	.010739
smt2	minisat	comba-cs	brent-kung	assoc_8	.009513
smt2	minisat	comba-cs	g-only	assoc_8	.009480
smt2	minisat	comba-cs	ripple	assoc_8	.009673
smt2	minisat	dadda	brent-kung	assoc_8	.009698
smt2	minisat	dadda	g-only	assoc_8	.009549
smt2	minisat	dadda	ripple	assoc_8	.009471
smt2	minisat	shift-add	brent-kung	assoc_8	.009326
smt2	minisat	shift-add	g-only	assoc_8	.009456
smt2	minisat	shift-add	ripple	assoc_8	.009493
smt2	cadical	comba	brent-kung	barrett_red_8	T/O
smt2	cadical	comba	g-only	barrett_red_8	.017861
smt2	cadical	comba	ripple	barrett_red_8	.017653
smt2	cadical	comba-cs	brent-kung	barrett_red_8	.012641
smt2	cadical	comba-cs	g-only	barrett_red_8	.012318
smt2	cadical	comba-cs	ripple	barrett_red_8	.012948
smt2	cadical	dadda	brent-kung	barrett_red_8	.013696
smt2	cadical	dadda	g-only	barrett_red_8	.013054
smt2	cadical	dadda	ripple	barrett_red_8	.012549
smt2	cadical	shift-add	brent-kung	barrett_red_8	.012770
smt2	cadical	shift-add	g-only	barrett_red_8	.012564
smt2	cadical	shift-add	ripple	barrett_red_8	.012598
smt2	cryptominisat	comba	brent-kung	barrett_red_8	T/O
smt2	cryptominisat	comba	g-only	barrett_red_8	.021335
smt2	cryptominisat	comba	ripple	barrett_red_8	.020727
smt2	cryptominisat	comba-cs	brent-kung	barrett_red_8	.007588
smt2	cryptominisat	comba-cs	g-only	barrett_red_8	.007330
smt2	cryptominisat	comba-cs	ripple	barrett_red_8	.007860
smt2	cryptominisat	dadda	brent-kung	barrett_red_8	.007723
smt2	cryptominisat	dadda	g-only	barrett_red_8	.007712
smt2	cryptominisat	dadda	ripple	barrett_red_8	.007684
smt2	cryptominisat	shift-add	brent-kung	barrett_red_8	.007341
smt2	cryptominisat	shift-add	g-only	barrett_red_8	.007307
smt2	cryptominisat	shift-add	ripple	barrett_red_8	.007375
smt2	mergesat	comba	brent-kung	barrett_red_8	T/O
smt2	mergesat	comba	g-only	barrett_red_8	.014475
smt2	mergesat	comba	ripple	barrett_red_8	.014210
smt2	mergesat	comba-cs	brent-kung	barrett_red_8	.008957
smt2	mergesat	comba-cs	g-only	barrett_red_8	.007948
smt2	mergesat	comba-cs	ripple	barrett_red_8	.008516
smt2	mergesat	dadda	brent-kung	barrett_red_8	.008495
smt2	mergesat	dadda	g-only	barrett_red_8	.009000
smt2	mergesat	dadda	ripple	barrett_red_8	.008939
smt2	mergesat	shift-add	brent-kung	barrett_red_8	.009060
smt2	mergesat	shift-add	g-only	barrett_red_8	.007872
smt2	mergesat	shift-add	ripple	barrett_red_8	.008046
smt2	minisat	comba	brent-kung	barrett_red_8	T/O
smt2	minisat	comba	g-only	barrett_red_8	.009697
smt2	minisat	comba	ripple	barrett_red_8	.009003
smt2	minisat	comba-cs	brent-kung	barrett_red_8	.006992
smt2	minisat	comba-cs	g-only	barrett_red_8	.006551
smt2	minisat	comba-cs	ripple	barrett_red_8	.007089
smt2	minisat	dadda	brent-kung	barrett_red_8	.007135
smt2	minisat	dadda	g-only	barrett_red_8	.006528
smt2	minisat	dadda	ripple	barrett_red_8	.006624
smt2	minisat	shift-add	brent-kung	barrett_red_8	.006904
smt2	minisat	shift-add	g-only	barrett_red_8	.006631
smt2	minisat	shift-add	ripple	barrett_red_8	.006686
smt2	cadical	comba	brent-kung	bf16_mul_comm	.009627
smt2	cadical	comba	g-only	bf16_mul_comm	.009603
smt2	cadical	comba	ripple	bf16_mul_comm	.009631
smt2	cadical	comba-cs	brent-kung	bf16_mul_comm	.008868
smt2	cadical	comba-cs	g-only	bf16_mul_comm	.008799
