# Multiplication encoding benchmark results
# Date: 2026-04-25T18:26:53+00:00
# Machine: Intel(R) Xeon(R) Platinum 8124M CPU @ 3.00GHz
# Memory: 68Gi
# OS: Ubuntu 24.04.4 LTS
# GCC: gcc (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0
# CBMC: 6.8.0 (cbmc-6.8.0-274-gd3b768edcb-dirty)
# Runs: 3 (median), Timeout: 120s, Memlimit: 5GB, Jobs: 8
# Solvers: CaDiCaL 3.0.0, MiniSat 2.2.1, CryptoMiniSat 5.11.21
# Mul encodings: shift-add dadda comba comba-cs
# Adder encodings: ripple brent-kung g-only
# MergeSat: available (cbmc)
# MergeSat: available (smt2_solver)
#
suite	solver	mul_enc	adder_enc	benchmark	time
smt2	cryptominisat	dadda	ripple	barrett_red_8	.007794
smt2	cryptominisat	shift-add	brent-kung	barrett_red_8	.007445
smt2	cryptominisat	shift-add	g-only	barrett_red_8	.007545
smt2	cryptominisat	shift-add	ripple	barrett_red_8	.007279
smt2	mergesat	comba	brent-kung	barrett_red_8	T/O
smt2	mergesat	comba	g-only	barrett_red_8	.014414
smt2	mergesat	comba	ripple	barrett_red_8	.014211
smt2	mergesat	comba-cs	brent-kung	barrett_red_8	.008842
smt2	mergesat	comba-cs	g-only	barrett_red_8	.007939
smt2	mergesat	comba-cs	ripple	barrett_red_8	.008552
smt2	mergesat	dadda	brent-kung	barrett_red_8	.008638
smt2	mergesat	dadda	g-only	barrett_red_8	.008988
smt2	mergesat	dadda	ripple	barrett_red_8	.009005
smt2	mergesat	shift-add	brent-kung	barrett_red_8	.009019
smt2	mergesat	shift-add	g-only	barrett_red_8	.007869
smt2	mergesat	shift-add	ripple	barrett_red_8	.007839
smt2	minisat	comba	brent-kung	barrett_red_8	T/O
smt2	minisat	comba	g-only	barrett_red_8	.009592
smt2	minisat	comba	ripple	barrett_red_8	.008948
smt2	minisat	comba-cs	brent-kung	barrett_red_8	.006770
smt2	minisat	comba-cs	g-only	barrett_red_8	.006490
smt2	minisat	comba-cs	ripple	barrett_red_8	.007155
smt2	minisat	dadda	brent-kung	barrett_red_8	.007167
smt2	minisat	dadda	g-only	barrett_red_8	.006598
smt2	minisat	dadda	ripple	barrett_red_8	.006590
smt2	minisat	shift-add	brent-kung	barrett_red_8	.006732
smt2	minisat	shift-add	g-only	barrett_red_8	.006664
smt2	minisat	shift-add	ripple	barrett_red_8	.006532
smt2	cadical	comba	brent-kung	bf16_mul_comm	.009577
smt2	cadical	comba	g-only	bf16_mul_comm	.009620
smt2	cadical	comba	ripple	bf16_mul_comm	.009660
smt2	cadical	comba-cs	brent-kung	bf16_mul_comm	.008898
smt2	cadical	comba-cs	g-only	bf16_mul_comm	.008840
smt2	cadical	comba-cs	ripple	bf16_mul_comm	.008771
smt2	cadical	dadda	brent-kung	bf16_mul_comm	.008914
smt2	cadical	dadda	g-only	bf16_mul_comm	.008818
smt2	cadical	dadda	ripple	bf16_mul_comm	.008767
smt2	cadical	shift-add	brent-kung	bf16_mul_comm	.008552
smt2	cadical	shift-add	g-only	bf16_mul_comm	.008732
smt2	cadical	shift-add	ripple	bf16_mul_comm	.008805
smt2	cryptominisat	comba	brent-kung	bf16_mul_comm	.044151
smt2	cryptominisat	comba	g-only	bf16_mul_comm	.043903
smt2	cryptominisat	comba	ripple	bf16_mul_comm	.044154
smt2	cryptominisat	comba-cs	brent-kung	bf16_mul_comm	.235788
smt2	cryptominisat	comba-cs	g-only	bf16_mul_comm	.235046
smt2	cryptominisat	comba-cs	ripple	bf16_mul_comm	.232905
smt2	cryptominisat	dadda	brent-kung	bf16_mul_comm	.044134
smt2	cryptominisat	dadda	g-only	bf16_mul_comm	.043930
smt2	cryptominisat	dadda	ripple	bf16_mul_comm	.044209
smt2	cryptominisat	shift-add	brent-kung	bf16_mul_comm	.274742
smt2	cryptominisat	shift-add	g-only	bf16_mul_comm	.270696
smt2	cryptominisat	shift-add	ripple	bf16_mul_comm	.273988
smt2	mergesat	comba	brent-kung	bf16_mul_comm	.057387
smt2	mergesat	comba	g-only	bf16_mul_comm	.057180
smt2	mergesat	comba	ripple	bf16_mul_comm	.057614
smt2	mergesat	comba-cs	brent-kung	bf16_mul_comm	.031918
smt2	mergesat	comba-cs	g-only	bf16_mul_comm	.031901
smt2	mergesat	comba-cs	ripple	bf16_mul_comm	.032046
smt2	mergesat	dadda	brent-kung	bf16_mul_comm	.030779
smt2	mergesat	dadda	g-only	bf16_mul_comm	.030803
smt2	mergesat	dadda	ripple	bf16_mul_comm	.030837
smt2	mergesat	shift-add	brent-kung	bf16_mul_comm	.042391
smt2	mergesat	shift-add	g-only	bf16_mul_comm	.042585
smt2	mergesat	shift-add	ripple	bf16_mul_comm	.042637
smt2	minisat	comba	brent-kung	bf16_mul_comm	.025008
smt2	minisat	comba	g-only	bf16_mul_comm	.025001
smt2	minisat	comba	ripple	bf16_mul_comm	.025053
smt2	minisat	comba-cs	brent-kung	bf16_mul_comm	.039640
smt2	minisat	comba-cs	g-only	bf16_mul_comm	.039563
smt2	minisat	comba-cs	ripple	bf16_mul_comm	.039922
smt2	minisat	dadda	brent-kung	bf16_mul_comm	.031477
smt2	minisat	dadda	g-only	bf16_mul_comm	.031492
smt2	minisat	dadda	ripple	bf16_mul_comm	.031277
smt2	minisat	shift-add	brent-kung	bf16_mul_comm	.044566
smt2	minisat	shift-add	g-only	bf16_mul_comm	.044503
smt2	minisat	shift-add	ripple	bf16_mul_comm	.044672
smt2	cadical	comba	brent-kung	bf16_mul_comm_v2	10.630879
smt2	cadical	comba	g-only	bf16_mul_comm_v2	10.628634
smt2	cadical	comba	ripple	bf16_mul_comm_v2	10.617800
smt2	cadical	comba-cs	brent-kung	bf16_mul_comm_v2	11.171063
smt2	cadical	comba-cs	g-only	bf16_mul_comm_v2	11.158047
smt2	cadical	comba-cs	ripple	bf16_mul_comm_v2	11.147127
smt2	cadical	dadda	brent-kung	bf16_mul_comm_v2	28.037872
smt2	cadical	dadda	g-only	bf16_mul_comm_v2	28.105291
smt2	cadical	dadda	ripple	bf16_mul_comm_v2	27.891399
smt2	cadical	shift-add	brent-kung	bf16_mul_comm_v2	22.954746
smt2	cadical	shift-add	g-only	bf16_mul_comm_v2	22.998903
smt2	cadical	shift-add	ripple	bf16_mul_comm_v2	23.016230
smt2	cryptominisat	comba	brent-kung	bf16_mul_comm_v2	42.124469
smt2	cryptominisat	comba	g-only	bf16_mul_comm_v2	42.297965
smt2	cryptominisat	comba	ripple	bf16_mul_comm_v2	41.991603
smt2	cryptominisat	comba-cs	brent-kung	bf16_mul_comm_v2	48.637122
smt2	cryptominisat	comba-cs	g-only	bf16_mul_comm_v2	48.917182
smt2	cryptominisat	comba-cs	ripple	bf16_mul_comm_v2	48.868319
smt2	cryptominisat	dadda	brent-kung	bf16_mul_comm_v2	59.167856
smt2	cryptominisat	dadda	g-only	bf16_mul_comm_v2	58.946342
smt2	cryptominisat	dadda	ripple	bf16_mul_comm_v2	58.155989
smt2	cryptominisat	shift-add	brent-kung	bf16_mul_comm_v2	50.887705
smt2	cryptominisat	shift-add	g-only	bf16_mul_comm_v2	51.204044
smt2	cryptominisat	shift-add	ripple	bf16_mul_comm_v2	51.427629
smt2	mergesat	comba	brent-kung	bf16_mul_comm_v2	T/O
smt2	mergesat	comba	g-only	bf16_mul_comm_v2	T/O
smt2	mergesat	comba	ripple	bf16_mul_comm_v2	T/O
smt2	mergesat	comba-cs	brent-kung	bf16_mul_comm_v2	T/O
smt2	mergesat	comba-cs	g-only	bf16_mul_comm_v2	119.931553
smt2	mergesat	comba-cs	ripple	bf16_mul_comm_v2	T/O
smt2	mergesat	dadda	brent-kung	bf16_mul_comm_v2	111.021321
smt2	mergesat	dadda	g-only	bf16_mul_comm_v2	111.582659
smt2	mergesat	dadda	ripple	bf16_mul_comm_v2	110.699143
smt2	mergesat	shift-add	brent-kung	bf16_mul_comm_v2	84.983120
smt2	mergesat	shift-add	g-only	bf16_mul_comm_v2	86.075733
smt2	mergesat	shift-add	ripple	bf16_mul_comm_v2	85.967579
smt2	minisat	comba	brent-kung	bf16_mul_comm_v2	T/O
smt2	minisat	comba	g-only	bf16_mul_comm_v2	T/O
smt2	minisat	comba	ripple	bf16_mul_comm_v2	T/O
smt2	minisat	comba-cs	brent-kung	bf16_mul_comm_v2	T/O
smt2	minisat	comba-cs	g-only	bf16_mul_comm_v2	T/O
smt2	minisat	comba-cs	ripple	bf16_mul_comm_v2	T/O
smt2	minisat	dadda	brent-kung	bf16_mul_comm_v2	90.110096
smt2	minisat	dadda	g-only	bf16_mul_comm_v2	90.194368
smt2	minisat	dadda	ripple	bf16_mul_comm_v2	89.973435
