# Multiplication encoding benchmark results
# Date: 2026-04-24T15:15:49+00:00
# Machine: Intel(R) Xeon(R) Platinum 8124M CPU @ 3.00GHz
# Memory: 68Gi
# OS: Ubuntu 24.04.4 LTS
# GCC: gcc (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0
# CBMC: 6.8.0 (cbmc-6.8.0-266-g9798635ab3-dirty)
# Runs: 3 (median), Timeout: 120s, Memlimit: 5GB, Jobs: 8
# Solvers: CaDiCaL 3.0.0, MiniSat 2.2.1, CryptoMiniSat 5.11.21
# Mul encodings: shift-add dadda comba comba-cs
# Adder encodings: ripple brent-kung g-only
# MergeSat: available (cbmc)
# MergeSat: available (smt2_solver)
#
cbmc	mergesat	shift-add	ripple	comm_13	T/O
cbmc	minisat	comba	brent-kung	comm_13	T/O
cbmc	minisat	comba	g-only	comm_13	0.000224948
cbmc	minisat	comba	ripple	comm_13	0.00022677
cbmc	minisat	comba-cs	brent-kung	comm_13	0.000240685
cbmc	minisat	comba-cs	g-only	comm_13	0.000219277
cbmc	minisat	comba-cs	ripple	comm_13	0.000219693
cbmc	minisat	dadda	brent-kung	comm_13	T/O
cbmc	minisat	dadda	g-only	comm_13	0.000239349
cbmc	minisat	dadda	ripple	comm_13	0.000216934
cbmc	minisat	shift-add	brent-kung	comm_13	0.000246074
cbmc	minisat	shift-add	g-only	comm_13	0.000257486
cbmc	minisat	shift-add	ripple	comm_13	0.000217914
cbmc	cadical	comba	brent-kung	comm_9	T/O
cbmc	cadical	comba	g-only	comm_9	0.000230042
cbmc	cadical	comba	ripple	comm_9	0.000237549
cbmc	cadical	comba-cs	brent-kung	comm_9	0.00022561
cbmc	cadical	comba-cs	g-only	comm_9	0.000217445
cbmc	cadical	comba-cs	ripple	comm_9	0.000249105
cbmc	cadical	dadda	brent-kung	comm_9	T/O
cbmc	cadical	dadda	g-only	comm_9	0.000225255
cbmc	cadical	dadda	ripple	comm_9	0.000219428
cbmc	cadical	shift-add	brent-kung	comm_9	0.000254743
cbmc	cadical	shift-add	g-only	comm_9	0.000220348
cbmc	cadical	shift-add	ripple	comm_9	0.000270739
cbmc	cryptominisat	comba	brent-kung	comm_9	T/O
cbmc	cryptominisat	comba	g-only	comm_9	10.1085
cbmc	cryptominisat	comba	ripple	comm_9	9.58049
cbmc	cryptominisat	comba-cs	brent-kung	comm_9	9.19433
cbmc	cryptominisat	comba-cs	g-only	comm_9	9.20212
cbmc	cryptominisat	comba-cs	ripple	comm_9	9.17608
cbmc	cryptominisat	dadda	brent-kung	comm_9	T/O
cbmc	cryptominisat	dadda	g-only	comm_9	7.95722
cbmc	cryptominisat	dadda	ripple	comm_9	9.13106
cbmc	cryptominisat	shift-add	brent-kung	comm_9	10.2034
cbmc	cryptominisat	shift-add	g-only	comm_9	10.1153
cbmc	cryptominisat	shift-add	ripple	comm_9	10.1811
cbmc	mergesat	comba	brent-kung	comm_9	T/O
cbmc	mergesat	comba	g-only	comm_9	3.7812
cbmc	mergesat	comba	ripple	comm_9	3.06282
cbmc	mergesat	comba-cs	brent-kung	comm_9	2.85268
cbmc	mergesat	comba-cs	g-only	comm_9	2.85132
cbmc	mergesat	comba-cs	ripple	comm_9	2.85987
cbmc	mergesat	dadda	brent-kung	comm_9	T/O
cbmc	mergesat	dadda	g-only	comm_9	7.27523
cbmc	mergesat	dadda	ripple	comm_9	3.19987
cbmc	mergesat	shift-add	brent-kung	comm_9	7.45471
cbmc	mergesat	shift-add	g-only	comm_9	7.46868
cbmc	mergesat	shift-add	ripple	comm_9	7.49944
cbmc	minisat	comba	brent-kung	comm_9	T/O
cbmc	minisat	comba	g-only	comm_9	0.000223026
cbmc	minisat	comba	ripple	comm_9	0.000220789
cbmc	minisat	comba-cs	brent-kung	comm_9	0.000237292
cbmc	minisat	comba-cs	g-only	comm_9	0.000341826
cbmc	minisat	comba-cs	ripple	comm_9	0.000217686
cbmc	minisat	dadda	brent-kung	comm_9	T/O
cbmc	minisat	dadda	g-only	comm_9	0.000222498
cbmc	minisat	dadda	ripple	comm_9	0.000212786
cbmc	minisat	shift-add	brent-kung	comm_9	0.000220631
cbmc	minisat	shift-add	g-only	comm_9	0.000223866
cbmc	minisat	shift-add	ripple	comm_9	0.000222989
cbmc	cadical	comba-cs	ripple	div_by_const	9.63307
cbmc	cadical	shift-add	ripple	div_by_const	9.59701
cbmc	cadical	comba-cs	ripple	fir_tap	T/O
cbmc	cadical	shift-add	ripple	fir_tap	T/O
cbmc	cadical	comba-cs	ripple	keyed_hash	6.51822
cbmc	cadical	shift-add	ripple	keyed_hash	1.34762
cbmc	cadical	comba	brent-kung	mac_comm	T/O
cbmc	cadical	comba	g-only	mac_comm	0.647603
cbmc	cadical	comba	ripple	mac_comm	0.571874
cbmc	cadical	comba-cs	brent-kung	mac_comm	5.09656
cbmc	cadical	comba-cs	g-only	mac_comm	4.25572
cbmc	cadical	comba-cs	ripple	mac_comm	3.09478
cbmc	cadical	dadda	brent-kung	mac_comm	2.35089
cbmc	cadical	dadda	g-only	mac_comm	1.24373
cbmc	cadical	dadda	ripple	mac_comm	1.70125
cbmc	cadical	shift-add	brent-kung	mac_comm	40.9215
cbmc	cadical	shift-add	g-only	mac_comm	16.0625
cbmc	cadical	shift-add	ripple	mac_comm	11.9059
cbmc	cadical	comba	brent-kung	matrix_trace	T/O
cbmc	cadical	comba	g-only	matrix_trace	1.36351
cbmc	cadical	comba	ripple	matrix_trace	1.38812
cbmc	cadical	comba-cs	brent-kung	matrix_trace	3.47551
cbmc	cadical	comba-cs	g-only	matrix_trace	1.95023
cbmc	cadical	comba-cs	ripple	matrix_trace	1.80529
cbmc	cadical	dadda	brent-kung	matrix_trace	7.17397
cbmc	cadical	dadda	g-only	matrix_trace	3.1823
cbmc	cadical	dadda	ripple	matrix_trace	3.45689
cbmc	cadical	shift-add	brent-kung	matrix_trace	T/O
cbmc	cadical	shift-add	g-only	matrix_trace	34.809
cbmc	cadical	shift-add	ripple	matrix_trace	43.6078
cbmc	cryptominisat	comba	brent-kung	matrix_trace	T/O
cbmc	cryptominisat	comba	g-only	matrix_trace	31.6529
cbmc	cryptominisat	comba	ripple	matrix_trace	26.1143
cbmc	cryptominisat	comba-cs	brent-kung	matrix_trace	T/O
cbmc	cryptominisat	comba-cs	g-only	matrix_trace	89.8711
cbmc	cryptominisat	comba-cs	ripple	matrix_trace	84.3687
cbmc	cryptominisat	dadda	brent-kung	matrix_trace	T/O
cbmc	cryptominisat	dadda	g-only	matrix_trace	37.6249
cbmc	cryptominisat	dadda	ripple	matrix_trace	43.1803
cbmc	cryptominisat	shift-add	brent-kung	matrix_trace	T/O
cbmc	cryptominisat	shift-add	g-only	matrix_trace	T/O
cbmc	cryptominisat	shift-add	ripple	matrix_trace	T/O
cbmc	mergesat	comba	brent-kung	matrix_trace	T/O
cbmc	mergesat	comba	g-only	matrix_trace	5.52515
cbmc	mergesat	comba	ripple	matrix_trace	4.74793
cbmc	mergesat	comba-cs	brent-kung	matrix_trace	11.8753
cbmc	mergesat	comba-cs	g-only	matrix_trace	8.78045
cbmc	mergesat	comba-cs	ripple	matrix_trace	14.4977
