# Multiplication encoding benchmark results
# Date: 2026-04-23T11:16:11+00:00
# Machine: Intel(R) Xeon(R) Platinum 8124M CPU @ 3.00GHz
# Memory: 68Gi
# OS: Ubuntu 24.04.4 LTS
# GCC: gcc (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0
# CBMC: 6.8.0 (cbmc-6.8.0-250-g3db825a832-dirty)
# Runs: 3 (median), Timeout: 120s, Memlimit: 5GB, Jobs: 8
# Solvers: CaDiCaL 3.0.0, MiniSat 2.2.1, CryptoMiniSat 5.11.21
# Mul encodings: shift-add dadda comba comba-cs
# Adder encodings: ripple brent-kung g-only
# MergeSat: available (cbmc)
# MergeSat: available (smt2_solver)
#
suite	solver	mul_enc	adder_enc	benchmark	time
smt2	cadical	comba-cs	g-only	bf16_mul_const	.029327
smt2	cadical	comba-cs	ripple	bf16_mul_const	.029162
smt2	cadical	dadda	brent-kung	bf16_mul_const	.029967
smt2	cadical	dadda	g-only	bf16_mul_const	.029185
smt2	cadical	dadda	ripple	bf16_mul_const	.029826
smt2	cadical	shift-add	brent-kung	bf16_mul_const	.030775
smt2	cadical	shift-add	g-only	bf16_mul_const	.031923
smt2	cadical	shift-add	ripple	bf16_mul_const	.031474
smt2	cryptominisat	comba	brent-kung	bf16_mul_const	.042477
smt2	cryptominisat	comba	g-only	bf16_mul_const	.042533
smt2	cryptominisat	comba	ripple	bf16_mul_const	.042578
smt2	cryptominisat	comba-cs	brent-kung	bf16_mul_const	.034037
smt2	cryptominisat	comba-cs	g-only	bf16_mul_const	.034121
smt2	cryptominisat	comba-cs	ripple	bf16_mul_const	.034217
smt2	cryptominisat	dadda	brent-kung	bf16_mul_const	.038679
smt2	cryptominisat	dadda	g-only	bf16_mul_const	.038522
smt2	cryptominisat	dadda	ripple	bf16_mul_const	.039327
smt2	cryptominisat	shift-add	brent-kung	bf16_mul_const	.050338
smt2	cryptominisat	shift-add	g-only	bf16_mul_const	.051071
smt2	cryptominisat	shift-add	ripple	bf16_mul_const	.051095
smt2	mergesat	comba	brent-kung	bf16_mul_const	.090759
smt2	mergesat	comba	g-only	bf16_mul_const	.089585
smt2	mergesat	comba	ripple	bf16_mul_const	.091563
smt2	mergesat	comba-cs	brent-kung	bf16_mul_const	.049436
smt2	mergesat	comba-cs	g-only	bf16_mul_const	.048787
smt2	mergesat	comba-cs	ripple	bf16_mul_const	.049252
smt2	mergesat	dadda	brent-kung	bf16_mul_const	.038644
smt2	mergesat	dadda	g-only	bf16_mul_const	.038410
smt2	mergesat	dadda	ripple	bf16_mul_const	.039255
smt2	mergesat	shift-add	brent-kung	bf16_mul_const	.039215
smt2	mergesat	shift-add	g-only	bf16_mul_const	.038982
smt2	mergesat	shift-add	ripple	bf16_mul_const	.038691
smt2	minisat	comba	brent-kung	bf16_mul_const	.022763
smt2	minisat	comba	g-only	bf16_mul_const	.022760
smt2	minisat	comba	ripple	bf16_mul_const	.023251
smt2	minisat	comba-cs	brent-kung	bf16_mul_const	.022147
smt2	minisat	comba-cs	g-only	bf16_mul_const	.021523
smt2	minisat	comba-cs	ripple	bf16_mul_const	.021632
smt2	minisat	dadda	brent-kung	bf16_mul_const	.023806
smt2	minisat	dadda	g-only	bf16_mul_const	.023572
smt2	minisat	dadda	ripple	bf16_mul_const	.023767
smt2	minisat	shift-add	brent-kung	bf16_mul_const	.020320
smt2	minisat	shift-add	g-only	bf16_mul_const	.020542
smt2	minisat	shift-add	ripple	bf16_mul_const	.020629
smt2	cadical	comba	brent-kung	bf16_mul_mono	27.762000
smt2	cadical	comba	g-only	bf16_mul_mono	27.725764
smt2	cadical	comba	ripple	bf16_mul_mono	27.838265
smt2	cadical	comba-cs	brent-kung	bf16_mul_mono	29.313552
smt2	cadical	comba-cs	g-only	bf16_mul_mono	29.203923
smt2	cadical	comba-cs	ripple	bf16_mul_mono	29.218027
smt2	cadical	dadda	brent-kung	bf16_mul_mono	32.791660
smt2	cadical	dadda	g-only	bf16_mul_mono	32.842006
smt2	cadical	dadda	ripple	bf16_mul_mono	32.739160
smt2	cadical	shift-add	brent-kung	bf16_mul_mono	29.530749
smt2	cadical	shift-add	g-only	bf16_mul_mono	29.323351
smt2	cadical	shift-add	ripple	bf16_mul_mono	29.653203
smt2	cryptominisat	comba	brent-kung	bf16_mul_mono	93.264798
smt2	cryptominisat	comba	g-only	bf16_mul_mono	91.848575
smt2	cryptominisat	comba	ripple	bf16_mul_mono	93.220340
smt2	cryptominisat	comba-cs	brent-kung	bf16_mul_mono	75.076149
smt2	cryptominisat	comba-cs	g-only	bf16_mul_mono	74.882522
smt2	cryptominisat	comba-cs	ripple	bf16_mul_mono	74.941547
smt2	cryptominisat	dadda	brent-kung	bf16_mul_mono	102.231662
smt2	cryptominisat	dadda	g-only	bf16_mul_mono	100.490275
smt2	cryptominisat	dadda	ripple	bf16_mul_mono	100.912232
smt2	cryptominisat	shift-add	brent-kung	bf16_mul_mono	57.716367
smt2	cryptominisat	shift-add	g-only	bf16_mul_mono	54.554266
smt2	cryptominisat	shift-add	ripple	bf16_mul_mono	56.910058
smt2	mergesat	comba	brent-kung	bf16_mul_mono	106.170206
smt2	mergesat	comba	g-only	bf16_mul_mono	104.941267
smt2	mergesat	comba	ripple	bf16_mul_mono	106.350857
smt2	mergesat	comba-cs	brent-kung	bf16_mul_mono	117.089209
smt2	mergesat	comba-cs	g-only	bf16_mul_mono	116.232666
smt2	mergesat	comba-cs	ripple	bf16_mul_mono	115.873324
smt2	mergesat	dadda	brent-kung	bf16_mul_mono	101.724791
smt2	mergesat	dadda	g-only	bf16_mul_mono	100.822520
smt2	mergesat	dadda	ripple	bf16_mul_mono	99.867142
smt2	mergesat	shift-add	brent-kung	bf16_mul_mono	102.926340
smt2	mergesat	shift-add	g-only	bf16_mul_mono	102.602281
smt2	mergesat	shift-add	ripple	bf16_mul_mono	102.915019
smt2	minisat	comba	brent-kung	bf16_mul_mono	T/O
smt2	minisat	comba	g-only	bf16_mul_mono	T/O
smt2	minisat	comba	ripple	bf16_mul_mono	T/O
smt2	minisat	comba-cs	brent-kung	bf16_mul_mono	T/O
smt2	minisat	comba-cs	g-only	bf16_mul_mono	T/O
smt2	minisat	comba-cs	ripple	bf16_mul_mono	T/O
smt2	minisat	dadda	brent-kung	bf16_mul_mono	T/O
smt2	minisat	dadda	g-only	bf16_mul_mono	T/O
smt2	minisat	dadda	ripple	bf16_mul_mono	T/O
smt2	minisat	shift-add	brent-kung	bf16_mul_mono	T/O
smt2	minisat	shift-add	g-only	bf16_mul_mono	T/O
smt2	minisat	shift-add	ripple	bf16_mul_mono	T/O
smt2	cadical	comba	brent-kung	checked_mul_16	T/O
smt2	cadical	comba	g-only	checked_mul_16	.626331
smt2	cadical	comba	ripple	checked_mul_16	.626492
smt2	cadical	comba-cs	brent-kung	checked_mul_16	.389107
smt2	cadical	comba-cs	g-only	checked_mul_16	.388976
smt2	cadical	comba-cs	ripple	checked_mul_16	.388815
smt2	cadical	dadda	brent-kung	checked_mul_16	.389920
smt2	cadical	dadda	g-only	checked_mul_16	.278429
smt2	cadical	dadda	ripple	checked_mul_16	.278275
smt2	cadical	shift-add	brent-kung	checked_mul_16	.388906
smt2	cadical	shift-add	g-only	checked_mul_16	.389415
smt2	cadical	shift-add	ripple	checked_mul_16	.389352
smt2	cryptominisat	comba	brent-kung	checked_mul_16	T/O
smt2	cryptominisat	comba	g-only	checked_mul_16	48.057100
smt2	cryptominisat	comba	ripple	checked_mul_16	47.723840
smt2	cryptominisat	comba-cs	brent-kung	checked_mul_16	43.005799
smt2	cryptominisat	comba-cs	g-only	checked_mul_16	42.586447
smt2	cryptominisat	comba-cs	ripple	checked_mul_16	43.490692
smt2	cryptominisat	dadda	brent-kung	checked_mul_16	23.605962
smt2	cryptominisat	dadda	g-only	checked_mul_16	19.289638
smt2	cryptominisat	dadda	ripple	checked_mul_16	19.353315
smt2	cryptominisat	shift-add	brent-kung	checked_mul_16	43.198650
smt2	cryptominisat	shift-add	g-only	checked_mul_16	42.534842
smt2	cryptominisat	shift-add	ripple	checked_mul_16	43.435601
smt2	mergesat	comba	brent-kung	checked_mul_16	T/O
smt2	mergesat	comba	g-only	checked_mul_16	12.057772
smt2	mergesat	comba	ripple	checked_mul_16	11.842479
smt2	mergesat	comba-cs	brent-kung	checked_mul_16	9.147218
smt2	mergesat	comba-cs	g-only	checked_mul_16	9.183745
smt2	mergesat	comba-cs	ripple	checked_mul_16	9.183790
smt2	mergesat	dadda	brent-kung	checked_mul_16	6.760526
smt2	mergesat	dadda	g-only	checked_mul_16	5.642413
smt2	mergesat	dadda	ripple	checked_mul_16	5.650834
smt2	mergesat	shift-add	brent-kung	checked_mul_16	9.168467
smt2	mergesat	shift-add	g-only	checked_mul_16	9.085821
smt2	mergesat	shift-add	ripple	checked_mul_16	9.278191
smt2	minisat	comba	brent-kung	checked_mul_16	T/O
smt2	minisat	comba	g-only	checked_mul_16	32.355804
smt2	minisat	comba	ripple	checked_mul_16	32.422987
smt2	minisat	comba-cs	brent-kung	checked_mul_16	21.895489
smt2	minisat	comba-cs	g-only	checked_mul_16	21.934923
smt2	minisat	comba-cs	ripple	checked_mul_16	21.900298
smt2	minisat	dadda	brent-kung	checked_mul_16	22.919171
smt2	minisat	dadda	g-only	checked_mul_16	4.965821
smt2	minisat	dadda	ripple	checked_mul_16	4.971052
smt2	minisat	shift-add	brent-kung	checked_mul_16	21.951768
smt2	minisat	shift-add	g-only	checked_mul_16	21.873479
smt2	minisat	shift-add	ripple	checked_mul_16	21.907431
smt2	cadical	comba	brent-kung	comm_16	T/O
smt2	cadical	comba	g-only	comm_16	24.641326
smt2	cadical	comba	ripple	comm_16	24.368595
smt2	cadical	comba-cs	brent-kung	comm_16	5.459872
smt2	cadical	comba-cs	g-only	comm_16	5.463935
smt2	cadical	comba-cs	ripple	comm_16	5.455567
smt2	cadical	dadda	brent-kung	comm_16	T/O
smt2	cadical	dadda	g-only	comm_16	T/O
smt2	cadical	dadda	ripple	comm_16	T/O
smt2	cadical	shift-add	brent-kung	comm_16	T/O
smt2	cadical	shift-add	g-only	comm_16	T/O
smt2	cadical	shift-add	ripple	comm_16	T/O
smt2	cryptominisat	comba	brent-kung	comm_16	T/O
smt2	cryptominisat	comba	g-only	comm_16	T/O
smt2	cryptominisat	comba	ripple	comm_16	T/O
smt2	cryptominisat	comba-cs	brent-kung	comm_16	T/O
smt2	cryptominisat	comba-cs	g-only	comm_16	T/O
smt2	cryptominisat	comba-cs	ripple	comm_16	T/O
smt2	cryptominisat	dadda	brent-kung	comm_16	T/O
smt2	cryptominisat	dadda	g-only	comm_16	T/O
smt2	cryptominisat	dadda	ripple	comm_16	T/O
smt2	cryptominisat	shift-add	brent-kung	comm_16	T/O
smt2	cryptominisat	shift-add	g-only	comm_16	T/O
smt2	cryptominisat	shift-add	ripple	comm_16	T/O
smt2	mergesat	comba	brent-kung	comm_16	T/O
smt2	mergesat	comba	g-only	comm_16	T/O
smt2	mergesat	comba	ripple	comm_16	T/O
smt2	mergesat	comba-cs	brent-kung	comm_16	12.549675
smt2	mergesat	comba-cs	g-only	comm_16	12.589986
smt2	mergesat	comba-cs	ripple	comm_16	12.636475
smt2	mergesat	dadda	brent-kung	comm_16	T/O
smt2	mergesat	dadda	g-only	comm_16	T/O
smt2	mergesat	dadda	ripple	comm_16	T/O
smt2	mergesat	shift-add	brent-kung	comm_16	T/O
smt2	mergesat	shift-add	g-only	comm_16	T/O
smt2	mergesat	shift-add	ripple	comm_16	T/O
smt2	minisat	comba	brent-kung	comm_16	T/O
smt2	minisat	comba	g-only	comm_16	T/O
smt2	minisat	comba	ripple	comm_16	T/O
smt2	minisat	comba-cs	brent-kung	comm_16	T/O
smt2	minisat	comba-cs	g-only	comm_16	T/O
smt2	minisat	comba-cs	ripple	comm_16	T/O
smt2	minisat	dadda	brent-kung	comm_16	T/O
smt2	minisat	dadda	g-only	comm_16	T/O
smt2	minisat	dadda	ripple	comm_16	T/O
smt2	minisat	shift-add	brent-kung	comm_16	T/O
smt2	minisat	shift-add	g-only	comm_16	T/O
smt2	minisat	shift-add	ripple	comm_16	T/O
smt2	cadical	comba	brent-kung	comm_20	T/O
smt2	cadical	comba	g-only	comm_20	T/O
smt2	cadical	comba	ripple	comm_20	T/O
smt2	cadical	comba-cs	brent-kung	comm_20	35.003977
smt2	cadical	comba-cs	g-only	comm_20	35.120274
smt2	cadical	comba-cs	ripple	comm_20	35.146772
smt2	cadical	dadda	brent-kung	comm_20	T/O
smt2	cadical	dadda	g-only	comm_20	T/O
smt2	cadical	dadda	ripple	comm_20	T/O
smt2	cadical	shift-add	brent-kung	comm_20	T/O
smt2	cadical	shift-add	g-only	comm_20	T/O
smt2	cadical	shift-add	ripple	comm_20	T/O
smt2	cryptominisat	comba	brent-kung	comm_20	T/O
smt2	cryptominisat	comba	g-only	comm_20	T/O
smt2	cryptominisat	comba	ripple	comm_20	T/O
smt2	cryptominisat	comba-cs	brent-kung	comm_20	T/O
smt2	cryptominisat	comba-cs	g-only	comm_20	T/O
smt2	cryptominisat	comba-cs	ripple	comm_20	T/O
smt2	cryptominisat	dadda	brent-kung	comm_20	T/O
smt2	cryptominisat	dadda	g-only	comm_20	T/O
smt2	cryptominisat	dadda	ripple	comm_20	T/O
smt2	cryptominisat	shift-add	brent-kung	comm_20	T/O
smt2	cryptominisat	shift-add	g-only	comm_20	T/O
smt2	cryptominisat	shift-add	ripple	comm_20	T/O
smt2	mergesat	comba	brent-kung	comm_20	T/O
smt2	mergesat	comba	g-only	comm_20	T/O
smt2	mergesat	comba	ripple	comm_20	T/O
smt2	mergesat	comba-cs	brent-kung	comm_20	47.744014
smt2	mergesat	comba-cs	g-only	comm_20	48.509792
smt2	mergesat	comba-cs	ripple	comm_20	48.416286
smt2	mergesat	dadda	brent-kung	comm_20	T/O
smt2	mergesat	dadda	g-only	comm_20	T/O
smt2	mergesat	dadda	ripple	comm_20	T/O
smt2	mergesat	shift-add	brent-kung	comm_20	T/O
smt2	mergesat	shift-add	g-only	comm_20	T/O
smt2	mergesat	shift-add	ripple	comm_20	T/O
smt2	minisat	comba	brent-kung	comm_20	T/O
smt2	minisat	comba	g-only	comm_20	T/O
smt2	minisat	comba	ripple	comm_20	T/O
smt2	minisat	comba-cs	brent-kung	comm_20	T/O
smt2	minisat	comba-cs	g-only	comm_20	T/O
smt2	minisat	comba-cs	ripple	comm_20	T/O
smt2	minisat	dadda	brent-kung	comm_20	T/O
smt2	minisat	dadda	g-only	comm_20	T/O
smt2	minisat	dadda	ripple	comm_20	T/O
smt2	minisat	shift-add	brent-kung	comm_20	T/O
smt2	minisat	shift-add	g-only	comm_20	T/O
smt2	minisat	shift-add	ripple	comm_20	T/O
smt2	cadical	comba	brent-kung	comm_32	T/O
smt2	cadical	comba	g-only	comm_32	T/O
smt2	cadical	comba	ripple	comm_32	T/O
smt2	cadical	comba-cs	brent-kung	comm_32	T/O
smt2	cadical	comba-cs	g-only	comm_32	T/O
smt2	cadical	comba-cs	ripple	comm_32	T/O
smt2	cadical	dadda	brent-kung	comm_32	T/O
smt2	cadical	dadda	g-only	comm_32	T/O
smt2	cadical	dadda	ripple	comm_32	T/O
smt2	cadical	shift-add	brent-kung	comm_32	T/O
smt2	cadical	shift-add	g-only	comm_32	T/O
smt2	cadical	shift-add	ripple	comm_32	T/O
smt2	cryptominisat	comba	brent-kung	comm_32	T/O
smt2	cryptominisat	comba	g-only	comm_32	T/O
smt2	cryptominisat	comba	ripple	comm_32	T/O
smt2	cryptominisat	comba-cs	brent-kung	comm_32	T/O
smt2	cryptominisat	comba-cs	g-only	comm_32	T/O
smt2	cryptominisat	comba-cs	ripple	comm_32	T/O
smt2	cryptominisat	dadda	brent-kung	comm_32	T/O
smt2	cryptominisat	dadda	g-only	comm_32	T/O
smt2	cryptominisat	dadda	ripple	comm_32	T/O
smt2	cryptominisat	shift-add	brent-kung	comm_32	T/O
smt2	cryptominisat	shift-add	g-only	comm_32	T/O
smt2	cryptominisat	shift-add	ripple	comm_32	T/O
smt2	mergesat	comba	brent-kung	comm_32	T/O
smt2	mergesat	comba	g-only	comm_32	T/O
smt2	mergesat	comba	ripple	comm_32	T/O
smt2	mergesat	comba-cs	brent-kung	comm_32	T/O
smt2	mergesat	comba-cs	g-only	comm_32	T/O
smt2	mergesat	comba-cs	ripple	comm_32	T/O
smt2	mergesat	dadda	brent-kung	comm_32	T/O
smt2	mergesat	dadda	g-only	comm_32	T/O
smt2	mergesat	dadda	ripple	comm_32	T/O
smt2	mergesat	shift-add	brent-kung	comm_32	T/O
smt2	mergesat	shift-add	g-only	comm_32	T/O
smt2	mergesat	shift-add	ripple	comm_32	T/O
smt2	minisat	comba	brent-kung	comm_32	T/O
smt2	minisat	comba	g-only	comm_32	T/O
smt2	minisat	comba	ripple	comm_32	T/O
smt2	minisat	comba-cs	brent-kung	comm_32	T/O
smt2	minisat	comba-cs	g-only	comm_32	T/O
smt2	minisat	comba-cs	ripple	comm_32	T/O
smt2	minisat	dadda	brent-kung	comm_32	T/O
smt2	minisat	dadda	g-only	comm_32	T/O
smt2	minisat	dadda	ripple	comm_32	T/O
smt2	minisat	shift-add	brent-kung	comm_32	T/O
smt2	minisat	shift-add	g-only	comm_32	T/O
smt2	minisat	shift-add	ripple	comm_32	T/O
smt2	cadical	comba	brent-kung	comm_8	T/O
smt2	cadical	comba	g-only	comm_8	.092168
smt2	cadical	comba	ripple	comm_8	.092834
smt2	cadical	comba-cs	brent-kung	comm_8	.088773
smt2	cadical	comba-cs	g-only	comm_8	.088166
smt2	cadical	comba-cs	ripple	comm_8	.088384
smt2	cadical	dadda	brent-kung	comm_8	.194308
smt2	cadical	dadda	g-only	comm_8	.161115
smt2	cadical	dadda	ripple	comm_8	.161129
smt2	cadical	shift-add	brent-kung	comm_8	.690909
smt2	cadical	shift-add	g-only	comm_8	.691622
smt2	cadical	shift-add	ripple	comm_8	.691520
smt2	cryptominisat	comba	brent-kung	comm_8	T/O
smt2	cryptominisat	comba	g-only	comm_8	.534826
smt2	cryptominisat	comba	ripple	comm_8	.533998
smt2	cryptominisat	comba-cs	brent-kung	comm_8	1.404717
smt2	cryptominisat	comba-cs	g-only	comm_8	1.399921
smt2	cryptominisat	comba-cs	ripple	comm_8	1.387868
smt2	cryptominisat	dadda	brent-kung	comm_8	1.179007
smt2	cryptominisat	dadda	g-only	comm_8	1.052206
smt2	cryptominisat	dadda	ripple	comm_8	1.048810
smt2	cryptominisat	shift-add	brent-kung	comm_8	1.649221
smt2	cryptominisat	shift-add	g-only	comm_8	1.650696
smt2	cryptominisat	shift-add	ripple	comm_8	1.659782
smt2	mergesat	comba	brent-kung	comm_8	T/O
smt2	mergesat	comba	g-only	comm_8	.238959
smt2	mergesat	comba	ripple	comm_8	.238977
smt2	mergesat	comba-cs	brent-kung	comm_8	.399953
smt2	mergesat	comba-cs	g-only	comm_8	.399684
smt2	mergesat	comba-cs	ripple	comm_8	.402031
smt2	mergesat	dadda	brent-kung	comm_8	.696976
smt2	mergesat	dadda	g-only	comm_8	1.013595
smt2	mergesat	dadda	ripple	comm_8	1.014078
smt2	mergesat	shift-add	brent-kung	comm_8	2.660537
smt2	mergesat	shift-add	g-only	comm_8	2.659829
smt2	mergesat	shift-add	ripple	comm_8	2.654242
smt2	minisat	comba	brent-kung	comm_8	T/O
smt2	minisat	comba	g-only	comm_8	.210169
smt2	minisat	comba	ripple	comm_8	.209904
smt2	minisat	comba-cs	brent-kung	comm_8	.453046
smt2	minisat	comba-cs	g-only	comm_8	.452277
smt2	minisat	comba-cs	ripple	comm_8	.452886
smt2	minisat	dadda	brent-kung	comm_8	.436838
smt2	minisat	dadda	g-only	comm_8	.399661
smt2	minisat	dadda	ripple	comm_8	.399485
smt2	minisat	shift-add	brent-kung	comm_8	2.071301
smt2	minisat	shift-add	g-only	comm_8	2.070534
smt2	minisat	shift-add	ripple	comm_8	2.070502
smt2	cadical	comba	brent-kung	crypto_square_mod	T/O
smt2	cadical	comba	g-only	crypto_square_mod	.021546
smt2	cadical	comba	ripple	crypto_square_mod	.020949
smt2	cadical	comba-cs	brent-kung	crypto_square_mod	.024772
smt2	cadical	comba-cs	g-only	crypto_square_mod	.020542
smt2	cadical	comba-cs	ripple	crypto_square_mod	.021114
smt2	cadical	dadda	brent-kung	crypto_square_mod	.021515
smt2	cadical	dadda	g-only	crypto_square_mod	.018411
smt2	cadical	dadda	ripple	crypto_square_mod	.018284
smt2	cadical	shift-add	brent-kung	crypto_square_mod	.021061
smt2	cadical	shift-add	g-only	crypto_square_mod	.018471
smt2	cadical	shift-add	ripple	crypto_square_mod	.018426
smt2	cryptominisat	comba	brent-kung	crypto_square_mod	T/O
smt2	cryptominisat	comba	g-only	crypto_square_mod	.065636
smt2	cryptominisat	comba	ripple	crypto_square_mod	.065769
smt2	cryptominisat	comba-cs	brent-kung	crypto_square_mod	.117237
smt2	cryptominisat	comba-cs	g-only	crypto_square_mod	.112361
smt2	cryptominisat	comba-cs	ripple	crypto_square_mod	.113315
smt2	cryptominisat	dadda	brent-kung	crypto_square_mod	.211417
smt2	cryptominisat	dadda	g-only	crypto_square_mod	.033127
smt2	cryptominisat	dadda	ripple	crypto_square_mod	.033636
smt2	cryptominisat	shift-add	brent-kung	crypto_square_mod	.037586
smt2	cryptominisat	shift-add	g-only	crypto_square_mod	.189123
smt2	cryptominisat	shift-add	ripple	crypto_square_mod	.190208
smt2	mergesat	comba	brent-kung	crypto_square_mod	T/O
smt2	mergesat	comba	g-only	crypto_square_mod	.068173
smt2	mergesat	comba	ripple	crypto_square_mod	.068725
smt2	mergesat	comba-cs	brent-kung	crypto_square_mod	.062689
smt2	mergesat	comba-cs	g-only	crypto_square_mod	.062245
smt2	mergesat	comba-cs	ripple	crypto_square_mod	.062104
smt2	mergesat	dadda	brent-kung	crypto_square_mod	.067602
smt2	mergesat	dadda	g-only	crypto_square_mod	.102901
smt2	mergesat	dadda	ripple	crypto_square_mod	.102864
smt2	mergesat	shift-add	brent-kung	crypto_square_mod	.166153
smt2	mergesat	shift-add	g-only	crypto_square_mod	.059404
smt2	mergesat	shift-add	ripple	crypto_square_mod	.059011
smt2	minisat	comba	brent-kung	crypto_square_mod	T/O
smt2	minisat	comba	g-only	crypto_square_mod	.040269
smt2	minisat	comba	ripple	crypto_square_mod	.039649
smt2	minisat	comba-cs	brent-kung	crypto_square_mod	.042716
smt2	minisat	comba-cs	g-only	crypto_square_mod	.039096
smt2	minisat	comba-cs	ripple	crypto_square_mod	.039392
smt2	minisat	dadda	brent-kung	crypto_square_mod	.040966
smt2	minisat	dadda	g-only	crypto_square_mod	.035846
smt2	minisat	dadda	ripple	crypto_square_mod	.035607
smt2	minisat	shift-add	brent-kung	crypto_square_mod	.039464
smt2	minisat	shift-add	g-only	crypto_square_mod	.035306
smt2	minisat	shift-add	ripple	crypto_square_mod	.035450
smt2	cadical	comba	brent-kung	distrib_16	T/O
smt2	cadical	comba	g-only	distrib_16	T/O
smt2	cadical	comba	ripple	distrib_16	T/O
smt2	cadical	comba-cs	brent-kung	distrib_16	T/O
smt2	cadical	comba-cs	g-only	distrib_16	T/O
smt2	cadical	comba-cs	ripple	distrib_16	T/O
smt2	cadical	dadda	brent-kung	distrib_16	T/O
smt2	cadical	dadda	g-only	distrib_16	T/O
smt2	cadical	dadda	ripple	distrib_16	T/O
smt2	cadical	shift-add	brent-kung	distrib_16	T/O
smt2	cadical	shift-add	g-only	distrib_16	T/O
smt2	cadical	shift-add	ripple	distrib_16	T/O
smt2	cryptominisat	comba	brent-kung	distrib_16	T/O
smt2	cryptominisat	comba	g-only	distrib_16	T/O
smt2	cryptominisat	comba	ripple	distrib_16	T/O
smt2	cryptominisat	comba-cs	brent-kung	distrib_16	T/O
smt2	cryptominisat	comba-cs	g-only	distrib_16	T/O
smt2	cryptominisat	comba-cs	ripple	distrib_16	T/O
smt2	cryptominisat	dadda	brent-kung	distrib_16	T/O
smt2	cryptominisat	dadda	g-only	distrib_16	T/O
smt2	cryptominisat	dadda	ripple	distrib_16	T/O
smt2	cryptominisat	shift-add	brent-kung	distrib_16	T/O
smt2	cryptominisat	shift-add	g-only	distrib_16	T/O
smt2	cryptominisat	shift-add	ripple	distrib_16	T/O
smt2	mergesat	comba	brent-kung	distrib_16	T/O
smt2	mergesat	comba	g-only	distrib_16	T/O
smt2	mergesat	comba	ripple	distrib_16	T/O
smt2	mergesat	comba-cs	brent-kung	distrib_16	T/O
smt2	mergesat	comba-cs	g-only	distrib_16	T/O
smt2	mergesat	comba-cs	ripple	distrib_16	T/O
smt2	mergesat	dadda	brent-kung	distrib_16	T/O
smt2	mergesat	dadda	g-only	distrib_16	T/O
smt2	mergesat	dadda	ripple	distrib_16	T/O
smt2	mergesat	shift-add	brent-kung	distrib_16	T/O
smt2	mergesat	shift-add	g-only	distrib_16	T/O
smt2	mergesat	shift-add	ripple	distrib_16	T/O
smt2	minisat	comba	brent-kung	distrib_16	T/O
smt2	minisat	comba	g-only	distrib_16	T/O
smt2	minisat	comba	ripple	distrib_16	T/O
smt2	minisat	comba-cs	brent-kung	distrib_16	T/O
smt2	minisat	comba-cs	g-only	distrib_16	T/O
smt2	minisat	comba-cs	ripple	distrib_16	T/O
smt2	minisat	dadda	brent-kung	distrib_16	T/O
smt2	minisat	dadda	g-only	distrib_16	T/O
smt2	minisat	dadda	ripple	distrib_16	T/O
smt2	minisat	shift-add	brent-kung	distrib_16	T/O
smt2	minisat	shift-add	g-only	distrib_16	T/O
smt2	minisat	shift-add	ripple	distrib_16	T/O
smt2	cadical	comba	brent-kung	distrib_8	T/O
smt2	cadical	comba	g-only	distrib_8	T/O
smt2	cadical	comba	ripple	distrib_8	T/O
smt2	cadical	comba-cs	brent-kung	distrib_8	T/O
smt2	cadical	comba-cs	g-only	distrib_8	72.869807
smt2	cadical	comba-cs	ripple	distrib_8	72.823655
smt2	cadical	dadda	brent-kung	distrib_8	T/O
smt2	cadical	dadda	g-only	distrib_8	T/O
smt2	cadical	dadda	ripple	distrib_8	T/O
smt2	cadical	shift-add	brent-kung	distrib_8	T/O
smt2	cadical	shift-add	g-only	distrib_8	72.735291
smt2	cadical	shift-add	ripple	distrib_8	72.962117
smt2	cryptominisat	comba	brent-kung	distrib_8	T/O
smt2	cryptominisat	comba	g-only	distrib_8	T/O
smt2	cryptominisat	comba	ripple	distrib_8	T/O
smt2	cryptominisat	comba-cs	brent-kung	distrib_8	T/O
smt2	cryptominisat	comba-cs	g-only	distrib_8	T/O
smt2	cryptominisat	comba-cs	ripple	distrib_8	T/O
smt2	cryptominisat	dadda	brent-kung	distrib_8	T/O
smt2	cryptominisat	dadda	g-only	distrib_8	T/O
smt2	cryptominisat	dadda	ripple	distrib_8	T/O
smt2	cryptominisat	shift-add	brent-kung	distrib_8	T/O
smt2	cryptominisat	shift-add	g-only	distrib_8	T/O
smt2	cryptominisat	shift-add	ripple	distrib_8	T/O
smt2	mergesat	comba	brent-kung	distrib_8	T/O
smt2	mergesat	comba	g-only	distrib_8	T/O
smt2	mergesat	comba	ripple	distrib_8	T/O
smt2	mergesat	comba-cs	brent-kung	distrib_8	T/O
smt2	mergesat	comba-cs	g-only	distrib_8	T/O
smt2	mergesat	comba-cs	ripple	distrib_8	T/O
smt2	mergesat	dadda	brent-kung	distrib_8	T/O
smt2	mergesat	dadda	g-only	distrib_8	T/O
smt2	mergesat	dadda	ripple	distrib_8	T/O
smt2	mergesat	shift-add	brent-kung	distrib_8	T/O
smt2	mergesat	shift-add	g-only	distrib_8	T/O
smt2	mergesat	shift-add	ripple	distrib_8	T/O
smt2	minisat	comba	brent-kung	distrib_8	T/O
smt2	minisat	comba	g-only	distrib_8	T/O
