# Multiplication encoding benchmark results
# Date: 2026-04-26T21:20:00+00:00
# Machine: Intel(R) Xeon(R) Platinum 8124M CPU @ 3.00GHz
# Memory: 68Gi
# OS: Ubuntu 24.04.4 LTS
# GCC: gcc (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0
# CBMC: 6.8.0 (cbmc-6.8.0-283-gc2156a008b-dirty)
# Runs: 3 (median), Timeout: 120s, Memlimit: 5GB, Jobs: 8
# Solvers: CaDiCaL 3.0.0, MiniSat 2.2.1, CryptoMiniSat 5.11.21
# Mul encodings: shift-add dadda comba comba-cs
# Adder encodings: ripple brent-kung g-only
# MergeSat: available (cbmc)
# MergeSat: available (smt2_solver)
#
smt2	cryptominisat	comba	brent-kung	add_overflow_16	T/O
smt2	cryptominisat	comba	g-only	add_overflow_16	.009252
smt2	cryptominisat	comba	ripple	add_overflow_16	.009239
smt2	cryptominisat	comba-cs	brent-kung	add_overflow_16	T/O
smt2	cryptominisat	comba-cs	g-only	add_overflow_16	.009336
smt2	cryptominisat	comba-cs	ripple	add_overflow_16	.009199
smt2	cryptominisat	dadda	brent-kung	add_overflow_16	T/O
smt2	cryptominisat	dadda	g-only	add_overflow_16	.009213
smt2	cryptominisat	dadda	ripple	add_overflow_16	.009362
smt2	cryptominisat	shift-add	brent-kung	add_overflow_16	T/O
smt2	cryptominisat	shift-add	g-only	add_overflow_16	.009364
smt2	cryptominisat	shift-add	ripple	add_overflow_16	.009237
smt2	mergesat	comba	brent-kung	add_overflow_16	T/O
smt2	mergesat	comba	g-only	add_overflow_16	.009539
smt2	mergesat	comba	ripple	add_overflow_16	.009554
smt2	mergesat	comba-cs	brent-kung	add_overflow_16	T/O
smt2	mergesat	comba-cs	g-only	add_overflow_16	.009513
smt2	mergesat	comba-cs	ripple	add_overflow_16	.009526
smt2	mergesat	dadda	brent-kung	add_overflow_16	T/O
smt2	mergesat	dadda	g-only	add_overflow_16	.009571
smt2	mergesat	dadda	ripple	add_overflow_16	.009601
smt2	mergesat	shift-add	brent-kung	add_overflow_16	T/O
smt2	mergesat	shift-add	g-only	add_overflow_16	.009758
smt2	mergesat	shift-add	ripple	add_overflow_16	.009656
smt2	minisat	comba	brent-kung	add_overflow_16	T/O
smt2	minisat	comba	g-only	add_overflow_16	.006145
smt2	minisat	comba	ripple	add_overflow_16	.006078
smt2	minisat	comba-cs	brent-kung	add_overflow_16	T/O
smt2	minisat	comba-cs	g-only	add_overflow_16	.006108
smt2	minisat	comba-cs	ripple	add_overflow_16	.005932
smt2	minisat	dadda	brent-kung	add_overflow_16	T/O
smt2	minisat	dadda	g-only	add_overflow_16	.006045
smt2	minisat	dadda	ripple	add_overflow_16	.006099
smt2	minisat	shift-add	brent-kung	add_overflow_16	T/O
smt2	minisat	shift-add	g-only	add_overflow_16	.006130
smt2	minisat	shift-add	ripple	add_overflow_16	.006168
smt2	cadical	comba	brent-kung	add_sub_cancel_16	.015114
smt2	cadical	comba	g-only	add_sub_cancel_16	.008361
smt2	cadical	comba	ripple	add_sub_cancel_16	.008359
smt2	cadical	comba-cs	brent-kung	add_sub_cancel_16	.015487
smt2	cadical	comba-cs	g-only	add_sub_cancel_16	.008440
smt2	cadical	comba-cs	ripple	add_sub_cancel_16	.008259
smt2	cadical	dadda	brent-kung	add_sub_cancel_16	.015448
smt2	cadical	dadda	g-only	add_sub_cancel_16	.008242
smt2	cadical	dadda	ripple	add_sub_cancel_16	.008428
smt2	cadical	shift-add	brent-kung	add_sub_cancel_16	.015059
smt2	cadical	shift-add	g-only	add_sub_cancel_16	.008351
smt2	cadical	shift-add	ripple	add_sub_cancel_16	.008335
smt2	cryptominisat	comba	brent-kung	add_sub_cancel_16	.010119
smt2	cryptominisat	comba	g-only	add_sub_cancel_16	.008420
smt2	cryptominisat	comba	ripple	add_sub_cancel_16	.008178
smt2	cryptominisat	comba-cs	brent-kung	add_sub_cancel_16	.010335
smt2	cryptominisat	comba-cs	g-only	add_sub_cancel_16	.008509
smt2	cryptominisat	comba-cs	ripple	add_sub_cancel_16	.008390
smt2	cryptominisat	dadda	brent-kung	add_sub_cancel_16	.010214
smt2	cryptominisat	dadda	g-only	add_sub_cancel_16	.008230
smt2	cryptominisat	dadda	ripple	add_sub_cancel_16	.008478
smt2	cryptominisat	shift-add	brent-kung	add_sub_cancel_16	.010117
smt2	cryptominisat	shift-add	g-only	add_sub_cancel_16	.008394
smt2	cryptominisat	shift-add	ripple	add_sub_cancel_16	.008451
smt2	mergesat	comba	brent-kung	add_sub_cancel_16	.016587
smt2	mergesat	comba	g-only	add_sub_cancel_16	.012602
smt2	mergesat	comba	ripple	add_sub_cancel_16	.012449
smt2	mergesat	comba-cs	brent-kung	add_sub_cancel_16	.016349
smt2	mergesat	comba-cs	g-only	add_sub_cancel_16	.012869
smt2	mergesat	comba-cs	ripple	add_sub_cancel_16	.012533
smt2	mergesat	dadda	brent-kung	add_sub_cancel_16	.016360
smt2	mergesat	dadda	g-only	add_sub_cancel_16	.012642
smt2	mergesat	dadda	ripple	add_sub_cancel_16	.012571
smt2	mergesat	shift-add	brent-kung	add_sub_cancel_16	.016476
smt2	mergesat	shift-add	g-only	add_sub_cancel_16	.012583
smt2	mergesat	shift-add	ripple	add_sub_cancel_16	.012630
smt2	minisat	comba	brent-kung	add_sub_cancel_16	.011141
smt2	minisat	comba	g-only	add_sub_cancel_16	.007435
smt2	minisat	comba	ripple	add_sub_cancel_16	.007490
smt2	minisat	comba-cs	brent-kung	add_sub_cancel_16	.011140
smt2	minisat	comba-cs	g-only	add_sub_cancel_16	.007519
smt2	minisat	comba-cs	ripple	add_sub_cancel_16	.007491
smt2	minisat	dadda	brent-kung	add_sub_cancel_16	.011217
smt2	minisat	dadda	g-only	add_sub_cancel_16	.007386
smt2	minisat	dadda	ripple	add_sub_cancel_16	.007452
smt2	minisat	shift-add	brent-kung	add_sub_cancel_16	.011129
smt2	minisat	shift-add	g-only	add_sub_cancel_16	.007564
smt2	minisat	shift-add	ripple	add_sub_cancel_16	.007397
smt2	cadical	comba	brent-kung	assoc_8	T/O
smt2	cadical	comba	g-only	assoc_8	.010785
smt2	cadical	comba	ripple	assoc_8	.011278
smt2	cadical	comba-cs	brent-kung	assoc_8	.009849
smt2	cadical	comba-cs	g-only	assoc_8	.009649
smt2	cadical	comba-cs	ripple	assoc_8	.009823
smt2	cadical	dadda	brent-kung	assoc_8	.010000
smt2	cadical	dadda	g-only	assoc_8	.009776
smt2	cadical	dadda	ripple	assoc_8	.009686
smt2	cadical	shift-add	brent-kung	assoc_8	.009685
smt2	cadical	shift-add	g-only	assoc_8	.009762
smt2	cadical	shift-add	ripple	assoc_8	.009762
smt2	cryptominisat	comba	brent-kung	assoc_8	T/O
smt2	cryptominisat	comba	g-only	assoc_8	T/O
smt2	cryptominisat	comba	ripple	assoc_8	T/O
smt2	cryptominisat	comba-cs	brent-kung	assoc_8	88.957457
smt2	cryptominisat	comba-cs	g-only	assoc_8	88.668730
smt2	cryptominisat	comba-cs	ripple	assoc_8	89.175080
smt2	cryptominisat	dadda	brent-kung	assoc_8	T/O
smt2	cryptominisat	dadda	g-only	assoc_8	T/O
smt2	cryptominisat	dadda	ripple	assoc_8	T/O
smt2	cryptominisat	shift-add	brent-kung	assoc_8	88.639887
smt2	cryptominisat	shift-add	g-only	assoc_8	88.889775
smt2	cryptominisat	shift-add	ripple	assoc_8	88.603937
smt2	mergesat	comba	brent-kung	assoc_8	T/O
smt2	mergesat	comba	g-only	assoc_8	T/O
smt2	mergesat	comba	ripple	assoc_8	T/O
smt2	mergesat	comba-cs	brent-kung	assoc_8	103.940256
smt2	mergesat	comba-cs	g-only	assoc_8	103.754140
smt2	mergesat	comba-cs	ripple	assoc_8	104.449623
smt2	mergesat	dadda	brent-kung	assoc_8	T/O
smt2	mergesat	dadda	g-only	assoc_8	T/O
smt2	mergesat	dadda	ripple	assoc_8	T/O
smt2	mergesat	shift-add	brent-kung	assoc_8	103.628200
smt2	mergesat	shift-add	g-only	assoc_8	104.871775
smt2	mergesat	shift-add	ripple	assoc_8	103.434394
smt2	minisat	comba	brent-kung	assoc_8	T/O
smt2	minisat	comba	g-only	assoc_8	.010397
smt2	minisat	comba	ripple	assoc_8	.010803
smt2	minisat	comba-cs	brent-kung	assoc_8	.009471
smt2	minisat	comba-cs	g-only	assoc_8	.009486
smt2	minisat	comba-cs	ripple	assoc_8	.009507
smt2	minisat	dadda	brent-kung	assoc_8	.009713
smt2	minisat	dadda	g-only	assoc_8	.009578
smt2	minisat	dadda	ripple	assoc_8	.009324
smt2	minisat	shift-add	brent-kung	assoc_8	.009510
smt2	minisat	shift-add	g-only	assoc_8	.009451
smt2	minisat	shift-add	ripple	assoc_8	.009509
smt2	cadical	comba	brent-kung	barrett_red_8	T/O
smt2	cadical	comba	g-only	barrett_red_8	.017643
smt2	cadical	comba	ripple	barrett_red_8	.017574
smt2	cadical	comba-cs	brent-kung	barrett_red_8	.012924
smt2	cadical	comba-cs	g-only	barrett_red_8	.012433
smt2	cadical	comba-cs	ripple	barrett_red_8	.012312
smt2	cadical	dadda	brent-kung	barrett_red_8	.013674
smt2	cadical	dadda	g-only	barrett_red_8	.012693
smt2	cadical	dadda	ripple	barrett_red_8	.012559
smt2	cadical	shift-add	brent-kung	barrett_red_8	.012822
smt2	cadical	shift-add	g-only	barrett_red_8	.012976
smt2	cadical	shift-add	ripple	barrett_red_8	.012548
smt2	cryptominisat	comba	brent-kung	barrett_red_8	T/O
smt2	cryptominisat	comba	g-only	barrett_red_8	.020734
smt2	cryptominisat	comba	ripple	barrett_red_8	.020731
smt2	cryptominisat	comba-cs	brent-kung	barrett_red_8	.007764
smt2	cryptominisat	comba-cs	g-only	barrett_red_8	.007326
smt2	cryptominisat	comba-cs	ripple	barrett_red_8	.007285
smt2	cryptominisat	dadda	brent-kung	barrett_red_8	.007641
smt2	cryptominisat	dadda	g-only	barrett_red_8	.007820
smt2	cryptominisat	dadda	ripple	barrett_red_8	.007898
smt2	cryptominisat	shift-add	brent-kung	barrett_red_8	.007608
smt2	cryptominisat	shift-add	g-only	barrett_red_8	.007343
smt2	cryptominisat	shift-add	ripple	barrett_red_8	.007320
smt2	mergesat	comba	brent-kung	barrett_red_8	T/O
smt2	mergesat	comba	g-only	barrett_red_8	.014135
smt2	mergesat	comba	ripple	barrett_red_8	.014139
