config,benchmark,type,solver,run,vars,clauses,solver_time_s,total_time_s,result,xor_constraints
simple,add_sat_200,c,cadical,1,,292205,0.0181555,0.0190801,SAT,
simple,add_sat_200,c,cadical,2,,292205,0.0181933,0.019087,SAT,
simple,add_sat_2000,c,cadical,1,,2922005,0.242322,0.252232,SAT,
simple,add_sat_2000,c,cadical,2,,2922005,0.244639,0.254722,SAT,
simple,add_unsat_200,c,cadical,1,,359004,4.91119,5.0636,UNSAT,
simple,add_unsat_200,c,cadical,2,,359004,4.92663,5.07901,UNSAT,
simple,chain_sat_500,c,cadical,1,,3005009,0.14334,0.152552,SAT,
simple,chain_sat_500,c,cadical,2,,3005009,0.143786,0.152974,SAT,
simple,distrib_unsat_20,c,cadical,1,,783149,6.98626,6.9923,SAT,
simple,distrib_unsat_20,c,cadical,2,,783149,6.85296,6.85894,SAT,
simple,equiv_unsat_100,c,cadical,1,,168503,1.88389,1.9531,UNSAT,
simple,equiv_unsat_100,c,cadical,2,,168503,1.87074,1.93931,UNSAT,
simple,incr_sat_5000,c,cadical,1,,1445003,0.0753919,0.835591,SAT,
simple,incr_sat_5000,c,cadical,2,,1445003,0.0762624,0.832835,SAT,
simple,mixed_sat_500,c,cadical,1,,1752010,1.09208,1.10969,SAT,
simple,mixed_sat_500,c,cadical,2,,1752010,1.08929,1.107,SAT,
simple,narrow_sat_10000,c,cadical,1,,3680004,2.6291e-05,0.00956408,UNSAT,
simple,narrow_sat_10000,c,cadical,2,,3680004,2.8058e-05,0.00955783,UNSAT,
simple,overflow_sat_200,c,cadical,1,,1337306,0.0354668,0.0472732,SAT,
simple,overflow_sat_200,c,cadical,2,,1337306,0.0356592,0.0474686,SAT,
simple,sub_sat_1000,c,cadical,1,,1932005,0.0574493,0.0644087,SAT,
simple,sub_sat_1000,c,cadical,2,,1932005,0.0573303,0.0642738,SAT,
simple,wide_sat_1000,c,cadical,1,,2933005,0.243939,0.253129,SAT,
simple,wide_sat_1000,c,cadical,2,,2933005,0.241249,0.250416,SAT,
simple,add_3operand_16,smt2,cadical,1,438,,2.0128e-05,2.0128e-05,UNSAT,
simple,add_3operand_16,smt2,cadical,2,438,,1.8339e-05,1.8339e-05,UNSAT,
simple,add_4operand_16,smt2,cadical,1,547,,1.644e-05,1.644e-05,UNSAT,
simple,add_4operand_16,smt2,cadical,2,547,,1.9291e-05,1.9291e-05,UNSAT,
simple,add_assoc_64,smt2,cadical,1,1782,,1.6535e-05,1.6535e-05,UNSAT,
simple,add_assoc_64,smt2,cadical,2,1782,,1.4581e-05,1.4581e-05,UNSAT,
simple,add_associative_32,smt2,cadical,1,886,,1.3884e-05,1.3884e-05,UNSAT,
simple,add_associative_32,smt2,cadical,2,886,,1.6246e-05,1.6246e-05,UNSAT,
simple,add_commutative_32,smt2,cadical,1,476,,1.6496e-05,1.6496e-05,UNSAT,
simple,add_commutative_32,smt2,cadical,2,476,,1.6277e-05,1.6277e-05,UNSAT,
simple,add_compare_16,smt2,cadical,1,112,,1.7596e-05,1.7596e-05,UNSAT,
simple,add_compare_16,smt2,cadical,2,112,,3.5272e-05,3.5272e-05,UNSAT,
simple,add_identity_32,smt2,cadical,1,33,,3.1796e-05,3.1796e-05,UNSAT,
simple,add_identity_32,smt2,cadical,2,33,,1.7113e-05,1.7113e-05,UNSAT,
simple,add_inverse_32,smt2,cadical,1,283,,1.7623e-05,1.7623e-05,UNSAT,
simple,add_inverse_32,smt2,cadical,2,283,,1.9701e-05,1.9701e-05,UNSAT,
simple,add_inverse_64,smt2,cadical,1,571,,1.5753e-05,1.5753e-05,UNSAT,
simple,add_inverse_64,smt2,cadical,2,571,,1.5565e-05,1.5565e-05,UNSAT,
simple,add_monotone_32,smt2,cadical,1,350,,1.8017e-05,1.8017e-05,UNSAT,
simple,add_monotone_32,smt2,cadical,2,350,,2.4229e-05,2.4229e-05,UNSAT,
simple,adder_chain_32,smt2,cadical,1,1166,,1.6789e-05,1.6789e-05,UNSAT,
simple,adder_chain_32,smt2,cadical,2,1166,,1.6577e-05,1.6577e-05,UNSAT,
simple,adder_equiv_16,smt2,cadical,1,438,,1.681e-05,1.681e-05,UNSAT,
simple,adder_equiv_16,smt2,cadical,2,438,,1.5523e-05,1.5523e-05,UNSAT,
simple,carry_chain_16,smt2,cadical,1,262,,1.5434e-05,1.5434e-05,UNSAT,
simple,carry_chain_16,smt2,cadical,2,262,,1.7076e-05,1.7076e-05,UNSAT,
simple,carry_chain_32,smt2,cadical,1,534,,1.6271e-05,1.6271e-05,UNSAT,
simple,carry_chain_32,smt2,cadical,2,534,,1.6273e-05,1.6273e-05,UNSAT,
simple,carry_chain_64,smt2,cadical,1,1078,,1.6466e-05,1.6466e-05,UNSAT,
simple,carry_chain_64,smt2,cadical,2,1078,,1.6507e-05,1.6507e-05,UNSAT,
simple,carry_propagation_32,smt2,cadical,1,319,,1.6524e-05,1.6524e-05,SAT,
simple,carry_propagation_32,smt2,cadical,2,319,,2.114e-05,2.114e-05,SAT,
simple,carry_save_equiv_8,smt2,cadical,1,126,,1.7702e-05,1.7702e-05,UNSAT,
simple,carry_save_equiv_8,smt2,cadical,2,126,,1.8684e-05,1.8684e-05,UNSAT,
simple,mul_by_shift_add_16,smt2,cadical,1,253,,1.7892e-05,1.7892e-05,UNSAT,
simple,mul_by_shift_add_16,smt2,cadical,2,253,,1.5146e-05,1.5146e-05,UNSAT,
simple,mul_by_shift_add_32,smt2,cadical,1,418,,1.8263e-05,1.8263e-05,UNSAT,
simple,mul_by_shift_add_32,smt2,cadical,2,418,,1.7959e-05,1.7959e-05,UNSAT,
simple,signed_overflow_32,smt2,cadical,1,350,,1.3735e-05,1.3735e-05,SAT,
simple,signed_overflow_32,smt2,cadical,2,350,,1.3416e-05,1.3416e-05,SAT,
simple,sub_as_add_32,smt2,cadical,1,538,,1.8293e-05,1.8293e-05,UNSAT,
simple,sub_as_add_32,smt2,cadical,2,538,,1.7934e-05,1.7934e-05,UNSAT,
simple,sub_self_32,smt2,cadical,1,160,,1.8233e-05,1.8233e-05,UNSAT,
simple,sub_self_32,smt2,cadical,2,160,,1.6789e-05,1.6789e-05,UNSAT,
simple,unsigned_no_overflow_small_16,smt2,cadical,1,174,,1.8135e-05,1.8135e-05,UNSAT,
simple,unsigned_no_overflow_small_16,smt2,cadical,2,174,,1.8485e-05,1.8485e-05,UNSAT,
simple,unsigned_overflow_16,smt2,cadical,1,174,,1.5912e-05,1.5912e-05,SAT,
simple,unsigned_overflow_16,smt2,cadical,2,174,,1.7613e-05,1.7613e-05,SAT,
